first_name,last_name,director_id
Patrice,Leconte,d11067
Curzio,Malaparte,d12165
Claire,Denis,d4509
Nicholas,Meyer,d13160
William,Shatner,d18077
Leonard,Nimoy,d14348
Patricia,Birch,d1759
Daniel J.,Sullivan,d19294
Joseph H.,Lewis,d11449
Joe,Alves,d322
Alexander,Payne,d15235
Cameron,Crowe,d4035
Anjelica,Huston,d8593
Jerry,Zaks,d21840
Martin,Donovan,d4792
Mike,Judge,d9350
 Mike de,Seve,d17988
 Brian,Mulroney,d13846
 Yvette,Kaplan,d9525
Robert,Harling,d7633
Terry,George,d6446
Dan,Ireland,d8754
Albert,Brooks,d2345
Murray,Lerner,d11326
Ralph,Ziman,d21969
 Robert,Young,d21752
Robert,Butler,d2614
Michael,Rymer,d17144
Roger,Christian,d3363
Thomas,Carter,d2953
François,Dupeyron,d4990
Steven,Paul,d15208
Andrew,Birkin,d1767
Peter,Baldwin,d1011
E. Max,Frye,d6098
Stefan,Schwietert,d17778
Jan,Sverák,d19373
Vondie,Curtis-Hall,d4132
Beth,Gage,d6202
 George,Gage,d6200
Christopher,Guest,d7258
Sergei,Bodrov,d1920
Craig,Rosenberg,d16886
Paul,Miller,d13295
Bob,Spiers,d18874
Stephen,Kessler,d9862
Jack,Fisher,d5718
David,Lynch,d11918
Merzak,Allouache,d281
Peter,Spirer,d18887
Mark,Christopher,d3373
 Tom,DeCerchio,d4378
 Tom,Donaghy,d4752
 Nickolas,Perry,d15373
Theodore,Witcher,d21400
Greg,Mottola,d13778
Mark,Dindal,d4669
Robert,Townsend,d20012
Emma-Kate,Croghan,d4003
Shuki,Levy,d11423
 David,Winning,d21352
Hark,Tsui,d20143
George,Armitage,d612
Leslie,Greif,d7113
Lynne,Stopkewich,d19167
Tom,Schulman,d17729
Jack N.,Green,d7059
Alex,Sichel,d18291
Seth Zvi,Rosenfeld,d16900
Nana,Dzhordzhadze,d5053
David,Mirkin,d13370
Peter,Duncan,d4965
Jay,Roach,d16628
Jonathan,Mostow,d13771
Gregor,Nicholas,d14282
Daniel,Taplitz,d19575
Mo,Ogrodnik,d14637
Kiefer,Sutherland,d19347
L.A.,Puopolo,d15967
Ronny,Yu,d21783
Philip,Goodhew,d6828
Kevin,Bacon,d886
Agnès,Varda,d20383
Joe,Mantello,d12307
Masayuki,Suo,d19325
Dee,McLachlan,d12900
Kevin,Allen,d274
Griffin,Dunne,d4978
Mark,Herman,d7981
David,Hare,d7619
Jacques,Doillon,d4732
Dale,Rosenbloom,d16895
Emilio,Estevez,d5342
Clare,Peploe,d15329
Simon,West,d21105
Julia,Dyer,d5042
Laetitia,Masson,d12577
Robert,Patton-Spruill,d15200
Adrienne,Shelly,d18117
Christian,Faber,d5396
Dana,Lustig,d11900
Finn,Taylor,d19651
Jim,Wilson,d21309
Stephen,Kay,d9697
Yvonne,Rainer,d16121
Shin'ya,Tsukamoto,d20149
Cédric,Klapisch,d10134
Mohsen,Makhmalbaf,d12148
Tony,Gatlif,d6365
Scott,Michell,d13192
Shirley,Barrett,d1179
John,Milius,d13247
Mark A.Z.,Dippé,d4681
Charles Martin,Smith,d18626
Neil,LaBute,d10685
Sam,Pillsbury,d15551
Kenneth,Johnson,d9157
Bill,Duke,d4952
Andy,Cadiff,d2686
Brett,Ratner,d16229
John,Nicolella,d14311
Tony,Vitale,d20611
Miguel,Arteta,d663
Mimi,Leder,d11071
George Tillman,Jr.,d9316
Matthew,Harrison,d7679
Robert,Kurtzman,d10616
Félix Enríquez,Alcalá,d220
John Patrick,Kelley,d9754
Keith,Samples,d17317
Gavin,Wilding,d21238
Lionel C.,Martin,d12501
Peter,Cattaneo,d3016
Nancy,Meckler,d12962
John,Madden,d12057
Jim,Gillespie,d6572
Stuart,Gillard,d6566
Andy,Wilson,d21302
Mark,Waters,d20901
Andrew,Niccol,d14277
Charles,Sturridge,d19236
John,O'Hagan,d14552
Morgan J.,Freeman,d6015
Kasi,Lemmons,d11253
Jeb,Stuart,d19225
Jim,Kouf,d10387
Robert Downey,Sr.,d18915
Costa-Gavras,Costa-Gavras,d3881
Jonas,Pate,d15167
 Josh,Pate,d15166
Paul Thomas,Anderson,d429
Alex,Zamm,d21849
Peter,Howitt,d8421
John R.,Leonetti,d11301
Billy,Hopkins,d8322
Don,Bluth,d1894
 Gary,Goldman,d6777
Jean-Pierre,Jeunet,d9080
Scott,Harris,d7670
Robert,Duvall,d5030
Agnès,Merlet,d13111
Sean,Mathias,d12619
Ash,Baron-Cohen,d1161
Louis,Saia,d17213
Goetz,Grossmann,d7197
Raja,Gosnell,d6901
Joel B.,Marsden,d12442
Martin,Kitrosser,d10121
Gore,Verbinski,d20461
Stephen,Kijak,d9951
Cindy,Sherman,d18158
David,Rocksavage,d16725
Rodney,Gibbons,d6522
Bret,McCormick,d12784
Roger,Spottiswoode,d18894
Seth Michael,Donsky,d4796
Gaël,Morel,d13643
Richard,Friedenberg,d6058
Alan,Rickman,d16527
Alain,Berliner,d1568
Sean,McNamara,d12926
George,Mendeluk,d13050
Darin,Scott,d17808
Joseph,Dorman,d4818
Dean,Semler,d17922
Manny,Coto,d3888
Mikael,Salomon,d17295
Stefan,Schwartz,d17761
Brian,Evans,d5358
Marvin,Baker,d967
 Bret,Michaels,d13180
Charlie,Peters,d15394
Aleksandr,Sokurov,d18724
Antoine,Fuqua,d6150
Mark,Pavia,d15218
Millicent,Shelton,d18122
Frank,Coraci,d3807
Michael,Paxton,d15228
Robert,Dornhelm,d4821
Roberto,Benabib,d1438
Nina Gilden,Seavey,d17840
Kari,Skogland,d18525
Richard,Kwietniowski,d10649
Jorge,Fons,d5834
David,Breashears,d2238
 Stephen,Judson,d9353
 Greg,MacGillivray,d11989
Jonathan,Darby,d4271
Peter,O'Fallon,d14547
Randall,Wallace,d20785
John,Roberts,d16660
Takeshi,Kitano,d10116
Bob,Gosse,d6902
M. Night,Shyamalan,d18282
Howard,Goldberg,d6755
James,Toback,d19915
Steve,Boyum,d2156
Ice,Cube,d4063
Craig,Lahiff,d10732
David,Mamet,d12228
Barnet,Kellman,d9756
Jake,Kasdan,d9592
Gary,Oldman,d14683
John,Johnson,d9154
Anthony,Hickox,d8063
Julie,Davis,d4338
David,DeCoteau,d4380
Juan José,Campanella,d2766
Todd,Holland,d8244
Sammo Kam-Bo,Hung,d8538
Abbas,Kiarostami,d9935
Mike van,Diem,d4643
Pål,Sletaune,d18558
John,Warren,d20876
Larry,David,d4307
Kirk,Wong,d21462
Carl,Schenkel,d17592
Tim,McCanlies,d12750
Leonid,Boyko,d2152
 Vyacheslav,Krishtofovich,d10475
James F.,Robinson,d16693
Jill,Sprecher,d18899
Thom,Fitzgerald,d5730
Frederik Du,Chau,d3180
Warren,Beatty,d1324
Don,Roos,d16851
Michael,Martin,d12503
Erik,Skjoldbjærg,d18521
Antonio,Tibaldi,d19858
Scott,Reynolds,d16456
Caroline,Link,d11576
Harry,Elfont,d5168
 Deborah,Kaplan,d9523
Des,McAnuff,d12738
Lisa,Cholodenko,d3315
David,Leland,d11235
Lavinia,Currier,d4120
Majid,Majidi,d12131
Tim,Kirkman,d10095
Tiffanie,DeBartolo,d4375
Christopher Scott,Cherot,d3245
Manuel,Pradal,d15833
Tony,Bancroft,d1042
 Barry,Cook,d3747
Marc,Evans,d5365
Rob,Bowman,d2139
Paddy,Breathnach,d2239
Chris,Eyre,d5388
Vincent,Gallo,d6251
Darren,Aronofsky,d643
Susan,Skoog,d18530
Edward D. Wood,Jr.,d9311
 Harry d'Abbadie,d'Arrast,d22046
Harry,Beaumont,d1330
Wesley,Ruggles,d17062
Edmund,Goulding,d6925
Frank,Lloyd,d11646
William,Dieterle,d4649
Laurence,Olivier,d14711
Robert,Rossen,d16942
Cecil B.,DeMille,d4394
Delbert,Mann,d12282
Jerome,Robbins,d16638
 Robert,Wise,d21381
Hugh,Hudson,d8480
Alex,Cox,d3935
Jim,Henson,d7959
John,Hughes,d8500
Jack,Sholder,d18246
Sean S.,Cunningham,d4106
Joseph,Zito,d21984
Danny,Steinmann,d19020
Tom,McLoughlin,d12910
John Carl,Buechler,d2488
Rob,Hedden,d7834
Rick,Rosenthal,d16905
Tommy Lee,Wallace,d20787
Dominique,Othenin-Girard,d14847
Paul,Lynch,d11922
Bruce,Pittman,d15610
Ron,Oliver,d14705
 Peter R.,Simpson,d18412
Clay,Borris,d2061
John,Lafia,d10722
Jack,Bender,d1447
Tobe,Hooper,d8308
Gary,Sherman,d18159
William Peter,Blatty,d1857
Theresa,Connelly,d3711
Michael,Oblowitz,d14594
Ronald,Neame,d14132
Gary,Nelson,d14183
Vincent,McEveety,d12827
Jack,Donohue,d4784
 Graham,Heid,d7857
 Norman,Wright,d21531
 Arthur,Davis,d4325
Adrian,Lyne,d11926
David,Nutter,d14493
Tommy,O'Haver,d14558
Yuan,Zhang,d21940
Rupert,Wainwright,d20740
Jeff,Blyth,d1900
Charles,Jarrott,d8991
Steven Hilliard,Stern,d19066
 Burny,Mattinson,d12658
 David,Michener,d13195
Kenny,Ortega,d14805
Fletcher,Markle,d12402
Nancy,Meyers,d13171
David,Zucker,d22013
Sarah,Kelly,d9780
Sandra,Goldbacher,d6743
Jacques,Tourneur,d20003
Peter,Masterson,d12584
Liliana,Cavani,d3030
István,Szabó,d19423
Jeremy,Kagan,d9422
 Wolfgang,Reitherman,d16388
Hendel,Butoy,d2617
 Mike,Gabriel,d6186
John,Lounsbery,d11760
Toby,Shelton,d18124
 Tad,Stones,d19163
 Alan,Zaslove,d21875
Walter,Murch,d13893
Harve,Foster,d5899
Xavier,Koller,d10278
Ub,Iwerks,d8840
 Walt,Disney,d4689
Steven,Lisberger,d11604
Ralph S.,Singleton,d18453
Ralph,Bakshi,d979
Stephen,King,d10061
Lewis,Teague,d19673
Fritz,Kiersch,d9945
 Gary,Goldman(co-director),d6782
 Dan,Kuenster(co-director),d10533
Jesse,Peretz,d15348
John,Hamburg,d7495
Ulrike,Koch,d10239
Jerry,Lewis,d11448
Charles A.,Nichols,d14286
 Iwao,Takamoto,d19497
Martin,Rosen,d16876
 Frank,Oz,d14880
Phil,Nibbelink,d14273
 Simon,Wells,d21058
Michael,Chapman,d3154
Ethan,Wiley,d21240
Jamie,Uys,d20325
Richard,Martin,d12507
Kevin Rodney,Sullivan,d19297
Tamara,Jenkins,d9047
Pupi,Avati,d811
Bigas,Luna,d11863
Chuck,Parello,d15033
John De,Bello,d1422
Peter,George,d6442
Stephen,Norrington,d14428
Randa,Haines,d7433
Alan,Cohn,d3608
Pat,Proft,d15904
Brad,Anderson,d410
Sarah,Kernochan,d9842
Vincent,Ward,d20855
Bill,Plympton,d15638
Robert,Bierman,d1726
François,Ozon,d14887
Bob,Saget,d17206
William,Nicholson,d14298
André,Charlot,d3168
 Jack,Hulbert,d8515
 Paul,Murray,d13930
 Alfred,Hitchcock,d8155
Francis,Lee,d11105
Vincenzo,Natali,d14101
Timothy,Hutton,d8606
Troy,Byer,d2635
Lance,Hool,d8305
Mark Steven,Johnson,d9161
Robert,Towne,d20010
Tony,Bill,d1734
Lewis John,Carlino,d2868
Tamar Simon,Hoffs,d8218
Paul,Brickman,d2284
Peter,Sellars,d17904
Silvio,Narizzano,d14086
Charles,Band,d1045
Jerry,Schatzberg,d17569
Carl,Schultz,d17735
Dan,Aykroyd,d845
Terry,Hughes,d8505
David,Veloz,d20448
Jerzy,Domaradzki,d4747
Lance,Mungia,d13862
Ramin,Niami,d14272
Jamie,Blanks,d1853
David,Dobkin,d4715
Shekhar,Kapur,d9541
Lindsay,Anderson,d427
Piers,Haggard,d7409
 Richard,Quine,d16035
 Peter,Sellers,d17905
Gordon,Douglas,d4844
Susanna,Styron,d19241
Eric,Darnell,d4280
 Tim,Johnson,d9138
Stanley,Tucci,d20156
John,Pieplow,d15516
John,Maybury,d12693
Marc,Levin,d11382
Arthur,Marks,d12412
Stefan,Ruzowitzky,d17120
Evan,Dunsky,d4983
Bill,Ryan,d17122
Gary,Ross,d16927
Bennett,Miller,d13271
Roberto,Benigni,d1463
Trey,Parker,d15098
John,Harrison,d7677
Tony,Kaye,d9702
S.R.,Bindler,d1746
Richard,LaGravenese,d10691
Hype,Williams,d21261
Martin,Brest,d2263
Bruce,McDonald,d12806
J. Todd,Anderson,d417
Andrey,Konchalovskiy,d10293
Eugene,Corr,d3849
Bryan,Forbes,d5845
James D.,Parriott,d15117
Igor,Kovalyov,d10397
 Norton,Virgien,d20594
John,Lasseter,d10912
 Andrew,Stanton(co-director),d18953
Walter,Salles,d17284
Predrag,Antonijevic,d521
Kirk,Jones,d9228
Thomas,Vinterberg,d20588
Ishirô,Honda,d8282
Koji,Hashimoto,d7734
 R.J.,Kizer,d10126
Merian C.,Cooper,d3785
 Ernest B.,Schoedsack,d17684
John,Guillermin,d7270
Susan,Seidelman,d17876
John,Glen,d6668
Jerry,Paris,d15041
 James,Signorelli,d18333
Jim,Drake,d4883
Alan,Myerson,d13965
Peter,Bonerz,d1990
Dean,Parisot,d15045
Neil,Abramson,d41
Peter,Berg,d1518
Ferzan,Ozpetek,d14890
Troy,Miller,d13306
Brenda,Chapman,d3149
 Steve,Hickner,d8062
Glenn,Jordan,d9263
George,Seaton,d17838
John D.,Hancock,d7546
Sylvester,Stallone,d18940
Jack,Fisk,d5725
Alan,Metter,d13144
Paul,Greengrass,d7088
Terrence,Malick,d12184
Ernest B.,Schoedsack,d17685
Maya,Angelou,d487
Anthony,Drazan,d4887
J.S.,Cardone,d2853
Anand,Tucker,d20163
Willard,Carroll,d2934
Shane,Meadows,d12952
John,Bruno,d2449
Rod,Amateau,d341
Willard,Huyck,d8609
Tibor,Takács,d19516
Kurt,Neumann,d14215
Chris,Walas,d20756
Mark L.,Lester,d11338
Jeff,Burr,d2563
Kim,Henkel,d7935
 David,Zucker,d22011
 Jerry,Zucker,d22012
Glen,Pitre,d15608
Peter,Faiman,d5408
John,Cornell,d3839
Jeff,Kanew,d9498
Anne,Fontaine,d5836
Álex de la,Iglesia,d8671
Tony,Spiridakis,d18888
Robert,Iscove,d8774
Nancy,Savoca,d17511
Joe,Carnahan,d2881
Michael,Powell,d15815
Daphna,Kastner,d9614
Brian,Helgeland,d7890
Mark,Tarlov,d19590
Myles,Berkowitz,d1560
James,Moll,d13500
René,Laloux,d10750
Julia,Sweeney,d19394
Darren,Stein,d19002
Samira,Makhmalbaf,d12149
Risa Bramon,Garcia,d6307
Michael,Davis,d4342
Richard,Wenk,d21077
Shôhei,Imamura,d8705
Mary,Lambert,d10764
David,Price,d15873
James D.R.,Hickox,d8065
William,Castle,d3006
 Rosemary,Horvath,d8355
 Henry,Hathaway,d7753
Jack,Smight,d18587
Jerry,Jameson,d8943
James,Goldstone,d6793
Michael,Crichton,d3992
Ted,Post,d15781
Don,Taylor,d19649
Corey,Allen,d269
Mark,Robson,d16705
David Lowell,Rich,d16491
Irwin,Allen,d272
Matthew,Diamond,d4619
Roger,Kumble,d10577
Guy,Ritchie,d16597
Adam,Bernstein,d1597
P.J.,Castellaneta,d2993
Stuart,Burkin,d2534
Katt,Shea,d18097
 Robert,Mandel,d12241
Chris,Roberts,d16655
Bob,Balaban,d982
Wolf,Rilla,d16566
Anton,Leader,d11036
Bob,Clark,d3455
Rob,DeFranco,d4383
Gaspar,Noé,d14471
Katja von,Garnier,d6336
Marshall,Herskovitz,d8009
Barry J.,Hershey,d8006
Maurice,Joyce,d9291
Sam,Miller,d13300
Tony,Goldwyn,d6795
Gil,Junger,d9377
Carlos,Saura,d17490
Erick,Zonca,d21998
Marion,Vernoux,d20485
Philip,Saville,d17505
Hilary,Brougher,d2371
Christopher,Nolan,d14399
 Hark,Tsui,d20142
Dave,Meyers,d13169
Julio,Medem,d12969
George,Haas,d7374
Olivier,Ducastel(co-director),d4924
 Jacques,Martineau(co-director),d12514
Bradley,Battersby,d1262
Alejandro,Amenábar,d355
Dariusz,Jablonski,d8851
James,Merendino,d13100
Meng Hua,Ho,d8165
Jennifer,Baichwal,d929
Rodman,Flender,d5775
Simon,Shore,d18256
Tian-Ming,Wu,d21564
Tony,Bui,d2492
Thom,Eberhardt,d5083
Jim,Wynorski,d21582
Rob,Sitch,d18488
Linda,Kandel,d9488
Paul,Quinn,d16043
Joan,Chen,d3219
David,Raynr,d16272
Hirokazu,Koreeda,d10340
Daniel,Lee,d11099
David,Moreton,d13655
Leslie,Woodhead,d21492
 Bud,Greenspan,d7090
Peter Ho-Sun,Chan,d3112
Amos,Poe,d15649
Wojciech,Has,d7727
Karl,Freund,d6041
Terence,Fisher,d5721
Leslie,Goodwins,d6845
Reginald Le,Borg,d2046
Christy,Cabanne,d2675
Harold,Young,d21760
Frank,Perry,d15378
Richard,Lester,d11339
 Richard,Donner,d4778
Sidney J.,Furie,d6151
Tod,Browning,d2417
 Karl,Freund,d6038
Erle C.,Kenton,d9826
Rowland V.,Lee,d11155
Roy William,Neill,d14161
Robert,Siodmak,d18466
George,Waggner,d20723
Philippe,Mora,d13622
Jack,Arnold,d631
Jim,Sharman,d18066
Mikel,Conrad,d3725
Malcolm,Leo,d11275
 Andrew,Solt,d18757
Christian,Nyby,d14496
Byron,Haskin,d7738
Robert,Gordon,d6877
Don,Siegel,d18314
Fred F.,Sears,d17832
Roger,Corman,d3833
Virgil W.,Vogel,d20630
Josef,Rusnak,d17082
Theodoros,Angelopoulos,d486
Maria,Ripoll,d16577
Kristi,Jacobson,d8892
 Lori,Silverbush,d18366
William,Roth,d16971
Robert Meyer,Burnett,d2545
Alain,Zaloum,d21845
Yvan Le,Moine,d13477
Chris,Buck,d2474
 Kevin,Lima,d11524
Andrew J.,Kuehn,d10530
Tom,Tykwer,d20236
Roger,Nygard,d14499
Rowan,Woods,d21504
Francis,Veber,d20424
John,Tatoulis,d19615
Scott,Ziehl,d21957
Leos,Carax,d2839
Olivier,Assayas,d721
Paul,Weitz,d21042
 Chris,Weitz,d21039
Mark,Pellington,d15295
Tim,Hill,d8106
Daniel,Myrick,d13975
 Eduardo,Sánchez,d19439
Rick,Famuyiwa,d5433
Michael Patrick,Jann,d8964
David,Kellogg,d9758
Jim,Fall,d5428
Kinka,Usher,d20315
Michael,Polish,d15683
François,Truffaut,d20113
Gene,Saks,d17237
Peter R.,Hunt,d8558
Stephen,Carpenter,d2906
 Jeffrey,Obrow,d14596
Bertrand,Blier,d1863
Jerrold,Freedman,d6006
 Charles B.,Griffith,d7137
 Mel,Welles,d21047
Jeffrey,Delman,d4474
Graeme,Clifford,d3515
Károly,Makk,d12156
Brad,Bird,d1761
Paul,McGuigan,d12864
Tod,Williams,d21278
John,Turturro,d20222
Gary,Sinyor,d18463
Adam,Rifkin,d16549
Anne,Wheeler,d21136
Ana,Kokkinos,d10269
Anna Maria,Tatò,d19617
Joseph,Henabery,d7922
Peter,Hall,d7470
 Buck,Henry,d7949
Gene,Wilder,d21235
Ian,MacNaughton,d12006
 Mike,Hodges,d8185
Graham,Baker,d961
Ken,Finkleman,d5684
Masami,Hata,d7748
 William T.,Hurtz,d8582
Kevin,Williamson,d21285
Mic,Rodgers,d16735
Jeff,Franklin,d5983
Satoshi,Kon,d10289
Philip Frank,Messina,d13133
Chuck,Workman,d21515
Crane,Wilbur,d21220
Bill,Colleran,d3650
 John,Gielgud,d6534
Nanette,Burstein,d2574
 Brett,Morgen,d13669
Patrice,Toye,d20016
 Michael,Crichton,d3989
Rand,Ravich,d16243
Kevin,Brodie,d2322
Hugh,Johnson,d9150
Aris,Iliopulos,d8689
Ziad,Doueiri,d4834
Mike,Barker,d1130
Hampton,Fancher,d5436
Masanori,Hata,d7749
Alfred,Sole,d18736
S.F.,Brownrigg,d2421
Joseph,Sargent,d17419
George,Dunning,d4982
Sam,Mendes,d13055
Tinto,Brass,d2222
 Kurt,Voss,d20670
Christian,Vincent,d20576
George,Abbott,d18
 Stanley,Donen,d4763
Ken,Russell,d17094
Tom,DeSimone,d4402
Jackie,Chan,d3109
 Eric,Tsang,d20127
Peter,Kassovitz,d9610
Bruce,McCulloch,d12799
Audrey,Wells,d21060
Gary,Halvorson,d7491
Kevin Alyn,Elders,d5164
John,Schultz,d17740
Mark,Illsley,d8693
Jake,Scott,d17811
Andy,Mingo,d13346
Bernard,McEveety,d12826
Dave,Fleischer,d5759
Don,Coscarelli,d3868
Richard,Franklin,d5984
Anthony,Perkins,d15360
Kimberly,Peirce,d15280
Tessa,Blake,d1837
Cédric,Kahn,d9428
José Luis,Garci,d6292
Jeff,Abugov,d46
Marcel,Carné,d2889
Woo-Ping,Yuen,d21797
John,Byrum,d2649
 Terry,Sanders,d17341
Preston,Sturges,d19233
Eliseo,Subiela,d19253
Henry,Hathaway,d7754
Charles,Vidor,d20520
Régis,Wargnier,d20862
Robert,Aldrich,d229
James,Bridges,d2288
Guy,Hamilton,d7513
Terence,Young,d21772
Jamaa,Fanaka,d5435
William,Beaudine,d1328
 Tom,McNamara,d12923
Jennifer Wynne,Farmer,d5465
 Valerie,Red-Horse,d16292
David,Evans,d5361
Frank,Whaley,d21124
Harmony,Korine,d10346
Robert,Marcarelli,d12324
Mervyn,LeRoy,d11024
Bob,Fosse,d5895
Louis,Morneau,d13704
Malcolm D.,Lee,d11146
Antonio,Banderas,d1047
Damon,Santostefano,d17395
Michael,Cristofer,d3999
Tamara,Hernandez,d7987
George,Pavlou,d15220
David,Riker,d16558
William,Malone,d12217
Spike,Jonze,d9254
Eric,Styles,d19240
Adam,Abraham,d32
Hayao,Miyazaki,d13434
Donal Lardner,Ward,d20850
Radu,Mihaileanu,d13214
Chris,Smith,d18627
Don,McKellar,d12885
Jean-Pierre,Dardenne,d4275
 Luc,Dardenne,d4274
Buster,Keaton,d9719
Brian,Yuzna,d21817
Oz,Scott,d17820
 Michael,Schultz,d17732
Michael,Gornick,d6890
Clyde,Bruckman,d2432
 Buster,Keaton,d9718
Sam,Taylor,d19658
Arnold,Laven,d10970
Rick,Roessler,d16776
Bruce,Malmuth,d12210
 Gary,Nelson,d14173
Bob,Logan,d11675
Boris,Sagal,d17202
 Joshua,Logan,d11674
Ken,Wiederhorn,d21206
Maria,Maggenti,d12086
Peter,Duffell,d4936
Craig,Bolotin,d1970
Kunihiko,Yuyama,d21816
 Michael,Haigney,d7427
Richard,Shepard,d18140
Daniel,Pyne,d15992
William,Nigh,d14325
Terry O.,Morse,d13735
 Andrew,Marton,d12536
 Bernhard,Wicki,d21197
 Gerd,Oswald,d14841
 Darryl F.,Zanuck,d21859
Kurt,Voss,d20671
Eric,Bross,d2366
 Kinji,Fukasaku,d6120
 Toshio,Masuda,d12591
Paul,Newman,d14247
W.D.,Richter,d16519
Ramón,Menéndez,d13089
Darko,Mitrevski,d13414
 Aleksandar,Popovski,d15753
Doug,Block,d1873
Jean,Rollin,d16809
Gus,Meins,d13010
 Charley,Rogers,d16785
Hiroshi,Inagaki,d8714
Martin,Ritt,d16600
Tom,Moore,d13616
 Ash,Brannon(co-director),d2219
 Lee,Unkrich(co-director),d20294
Gavin,O'Connor,d14538
Mario,Bava,d1290
Ida,Lupino,d11886
Bill,Milling,d13311
Scott,Elliott,d5193
Victor,Mignatti,d13211
Marshall,Neilan,d14159
Jean,Renoir,d16415
 George W.,George,d6436
Andrew V.,McLaglen,d12902
Steven,Kampmann,d9481
 William,Porter,d15762
Robert F.,Hill,d8104
Edward F.,Cline,d3523
Jack,Nicholson,d14294
Frank,Tashlin,d19604
Mike,Mitchell,d13405
John,Asher,d695
Tim,Roth,d16969
Roland,West,d21104
Peter,Bogdanovich,d1936
Nathan,Juran,d9381
Rob,Minkoff,d13354
 Gaëtan,Brizzi,d2305
 Paul,Brizzi,d2306
 Hendel,Butoy,d2616
 Francis,Glebas,d6662
 Don,Hahn,d7417
 Pixote,Hunt,d8545
Martha,Fiennes,d5646
Matthew,Warchus,d20846
Radley,Metzger,d13149
James B.,Harris,d7662
Robert Ellis,Miller,d13299
John,English,d5248
 William,Witney,d21405
Mario,Camerini,d2750
Steve,Carr,d2914
Julie,Taymor,d19664
Jennifer,Leitzes,d11231
Julian,Goldberger,d6760
Aviva,Kempner,d9794
Jay,Russell,d17093
Marion,Hänsel,d8632
Santosh,Sivan,d18495
John S.,Robertson,d16672
George,Sidney,d18307
Henry,King,d10047
 Roy Ward,Baker,d957
Gene,Quintano,d16047
Ivan,Passer,d15152
Eric,Radomski,d16089
 Bruce,Timm,d19883
 Kevin,Altieri,d301
 Boyd,Kirkland,d10092
 Frank,Paur,d15214
 Dan,Riba,d16472
Jesús,Franco,d5959
 Jack,Conway,d3738
Curtis,Harrington,d7649
Francesco,Rosi,d16911
Hiroshi,Teshigahara,d19729
Kris,Isacsson,d8770
Robert,Mugge,d13814
Alfonso,Albacete,d205
 Miguel,Bardem,d1104
 David,Menkes,d13071
Irving,Rapper,d16207
Herbert,Blaché,d1802
 Winchell,Smith,d18615
Desmond,Davis,d4332
Charles R.,Rondeau,d16840
Art,Linson,d11580
George,Englund,d5250
Mikael,Kristersson,d10476
Khyentse,Norbu,d14416
Alejandro,Springall,d18900
Mikhail,Kalatozov,d9448
Stephen,Surjik,d19334
Fran Rubel,Kuzui,d10632
Rémy,Belvaux,d1432
 André,Bonzel,d2010
 Benoît,Poelvoorde,d15652
Gary,Sinise,d18458
Troy,Duffy,d4941
Eric,Blakeney,d1839
Ventura,Pons,d15724
Monika,Treut,d20069
Lorenzo,Doumani,d4853
Susan,Muska,d13944
 Gréta,Olafsdóttir,d14679
Richard,Spence,d18849
Anthony,Harvey,d7718
Chris,Koch,d10237
Jun,Falkenstein,d5427
 Madhur,Jaffrey(co-director),d8915
Tina,Valinsky,d20355
Rob,Hardy,d7616
Lynn,Hershman-Leeson,d8008
James,Clavell,d3488
N/A,N/A,d14004
Ben,Younger,d21776
Jasmin,Dizdar,d4701
Steven,Okazaki,d14669
Edgar G.,Ulmer,d20278
Max Baer,Jr.,d9330
Michael,Miller,d13292
Felix E.,Feist,d5533
H. Bruce,Humberstone,d8527
Rod,Lurie,d11891
Eric,Mendelsohn,d13049
Søren,Kragh-Jacobsen,d10413
Ken,Liotti,d11583
DJ,Pooh,d15732
Pontus,Löwenhielm,d11956
 Patrick von,Krusenstjerna,d10499
Barry W.,Blaustein,d1858
George,Bowers,d2128
Kevin,Brownlow,d2419
 Andrew,Mollo,d13503
Michael,Winner,d21348
Al,Reinert,d16371
Herschell Gordon,Lewis,d11447
Winston,Hibler,d8055
Laslo,Benedek,d1453
George,Marshall,d12456
Jason,Freeland,d6008
Aileen,Ritchie,d16596
Henri,Verneuil,d20481
Sidney,Poitier,d15665
 Joseph,Sargent,d17418
Julie,Dash,d4292
Irving,Pichel,d15499
Marcel,L'Herbier,d10683
Stanley,Kramer,d10427
Kristine,Peterson,d15405
J. Elder,Wills,d21292
Paul,Flaherty,d5746
Jim,Goddard,d6707
James,Frawley,d5996
 Dick,Zondag,d21999
 Ralph,Zondag,d22000
Bill,Norton,d14438
Jean,Negulesco,d14155
Roy Ward,Baker,d969
Raoul,Walsh,d20810
Benoît,Mariage,d12375
James,Wong,d21459
Christina,Andreef,d455
Julian,Henriques,d7948
Arthur,Lubin,d11813
 Otto,Lang,d10827
Harold,Prince,d15885
Allan A.,Goldstein,d6790
Newt,Arnold,d635
Sidney,Franklin,d5985
 Victor,Fleming,d5766
 Gustav,Machatý,d12027
Andrzej,Bartkowiak,d1215
Mark,Piznarski,d15615
Mark,Hanlon,d7568
Javier,Elorrieta,d5208
Jean,Yarbrough,d21660
Peter,Brook,d2339
Rafal,Zielinski,d21960
Richard C.,Sarafian,d17408
John Llewellyn,Moxey,d13800
Alain,Tanner,d19566
Luis,Valdez,d20346
David,Seltzer,d17909
Bibo,Bergeron,d1533
 Don,Paul,d15203
 Jeffrey,Katzenberg,d9643
Armando,Crispino,d3996
David,MacDonald,d11982
