first_name,last_name,writer_id
 Karim,Dridi,w12249
 Sylvain,Estibal,w13430
Piero,Tellini,w47496
 Vitaliano,Brancati,w5506
 Aldo,Fabrizi,w13584
 Marc,Gunther,w18429
 Thomas,Vincent,w49702
 Michael,Robson,w40528
Frank,Bogart,w4814
Leif,Holt,w20864
 Marielle,Seastrom,w43167
Hunter G.,Williams,w51395
 Scott Michael,Campbell,w6997
Olivier,Masset-Depasse,w30831
 Clare,Jaynes,w22528
Rosemary Anne,Sisson,w44676
Yoshihiro,Nakamura,w34318
 Gen,Araki,w1467
Sarita,Fuller,w15514
 James,Forbes,w14700
Dan,Ying,w52441
 Dorothy,Speare,w45503
 Clive,Brook,w5888
 Robert Lewis,Taylor,w47402
King-wai,Cheung,w8259
 Alex,Law,w27141
 Steve,Mandich,w30031
Irene,Kamp,w23643
 Catherine,Varlin,w49256
 Weldon,Hill,w20422
Paul Hervey,Fox,w14918
A.D.,Calvo,w6937
 Brett A.,Calvo,w6936
Martin,Kemp,w24398
 Martin,Kemp,w24396
 Jonathan,Sothcott,w45411
 Phillip,Barron,w2869
 James Kenelm,Clarke,w8741
Gladys,Lehman,w27629
Idrissa,Ouedraogo,w36133
Curtis,Kenyon,w24493
Adele,Buffington,w6312
 Adele,Buffington,w6311
 Erle Stanley,Gardner,w15954
Samuel,Ornitz,w35982
Robert,Pratten,w38441
Leon,Abrams,w113
George K.,Burke,w6450
 J.M.,Scott,w43109
 Tito,Davison,w10932
 Edmundo,Báez,w6728
Come,Chantrel,w7958
 Thibaut de,Longeville,w28812
Peter,Cusick,w10401
 Alfred,Shaughnessy,w43706
 Peter,Godfrey,w16979
Itarô,Yamagami,w52231
 Jacques,Champeaux,w7843
 Henri,Colpi,w9281
Constantine,Giannaris,w16495
 Ian,Maclaren,w29582
Dick Irving,Hyland,w21591
Dick,Grace,w17571
Filip,Tegstedt,w47469
Kent,Osborne,w36047
Edward E. Paramore,Jr.,w23278
E.,Barrington,w2861
 Harry,Carr,w7354
Walter,Boholst,w4853
John Carter,Cash,w7530
Eddie,Guerra,w18302
Simon,Savory,w42465
 Douglas,Weiser,w50713
 Roger,Holzberg,w20871
Wayne,Holloway,w20821
 Alan,Paradise,w36529
Gitta,Woodfield,w51931
 William Read,Woodfield,w51930
 Henry,Altimus,w860
 Harry A.,Burns,w6509
 Hipólito de,Diego,w11617
 Sandro,Continenza,w9462
 Arpad,DeRiso,w11042
 Giovanni,Scolaro,w43083
Lauren,Oliver,w35795
Saul,Bass,w3016
 Gavin,Lyall,w29255
 Frank,Hardman,w19163
 Martin,Davison,w10930
 Kraig,Wenman,w50854
 Joe Reb,Moffly,w32951
Michael,Godere,w16976
 Paul,Pelletier,w37156
 Ivan,Reis,w39741
Jacques,Rémy,w41613
 Albert,Vidalie,w49577
Martín,Kohan,w25474
George,Ferris,w14115
Joe Laurie,Jr.,w23298
 Douglas,Durkin,w12552
 Ted,Walker,w50102
Kira,Muratova,w33927
 Volodymyr,Zuyev,w53152
Sergio,Bambaren,w2528
 Judy,Kellem,w24306
 Eduardo,Schuldt,w42922
 Michael,Wogh,w51732
 George Manker,Watters,w50495
 Arthur,Hopkins,w20957
Edgar,Dutka,w12575
 Jirí,Barta,w2911
 Vivian,Schilling,w42695
 Hubert,Monteilhet,w33142
Stephen,Lister,w28549
Morgan,Simpson,w44554
 George,Richards,w40033
 Morgan,Simpson,w44545
Mickey,Keating,w24234
Don D.,Scott,w43125
Kenneth,Perkins,w37317
 Scott,Mason,w30815
 Sadie,Jones,w22995
William,Rehor,w39669
Oliver,Huzly,w21558
 Reinhard,Klooss,w25295
 Max,Kruse,w26038
 Sven,Severin,w43479
Michael,Berz,w4052
Carlos,Sorin,w45385
Walter,Scott,w43134
 John,McPartland,w31723
Cornelia Baird,Gross,w18162
Sam,Neuman,w34697
 Nat,Tanchuck,w47195
 Sam,Neuman,w34695
 Robert B.,Bailey,w2318
Ryan Piers,Williams,w51415
Bennett,Tramer,w48318
 Norma,Barzman,w2983
Fred,Guiol,w18376
Amir,Gutfreund,w18490
Eric,O'Keefe,w35487
 Simon,Wincer,w51562
 Georges,Beller,w3475
Jolene,Rice,w40007
 Adam,Beason,w3213
Ida Vera,Simonton,w44532
Marty,Thomas,w47735
 Jon,Zuber,w53111
Frank,O'Connor,w35426
 Michael J.,McHugh,w31547
 Lady Augusta,Gregory,w17965
Doris,Hume,w21385
 Ronald,Roose,w40852
John Bartlow,Martin,w30666
 Kenneth,Perkins,w37311
 Arthur,Marx,w30758
Dean,Cain,w6844
 Christopher,Cain,w6840
Jon,Ezrine,w13557
 Kevin,Tenney,w47527
 Jon,Ezrine,w13556
Fabio,Guaglione,w18260
 Fabio,Resinaro,w39838
 Dennis,O'Keefe,w35482
Kim,Ambler,w950
 Dana,Edelman,w12753
 Robert,Harders,w19154
 Stephen Le,May,w31102
 Charlie,Loventhal,w28973
 Gloria,Norris,w35155
 Josh,Meyers,w32225
 Jonathan,Koch,w25434
 Paul,Rust,w41514
 Phil,Hartman,w19416
 Edie,McClurg,w31315
 John,Moody,w33197
 Lynne Marie,Stewart,w46137
 Ivan,Flores,w14563
 Brian,Seff,w43208
 Monica,Ganas,w15845
 Tito,Larriva,w26956
John,Bryan,w6182
Doug,Draizin,w12201
 Walter,Reilly,w39709
 William,Mercer,w32055
 Annabel,Ross,w41045
Sascha,Arango,w1490
John,Sherry,w43932
 John,Sherry,w43931
 Robert Emmett,Ginna,w16720
Yaniv,Raz,w39500
Robert,Collector,w9202
Cam'Ron,Giles,w16644
 Elya,Ottenberg,w36117
 Jack,DeWitt,w11062
 Willis H.,O'Brien,w35372
Paul,Sifton,w44309
 Claire,Sifton,w44308
Takeshi,Kanda,w23660
Rokurô,Inui,w21918
 Kazumi,Matsuzawa,w30985
Gordon,Parks,w36697
 Gordon,Parks,w36694
George Sumner,Albee,w549
Tanner,Beard,w3207
Brooks,Branch,w5513
 Linda,Morris,w33514
Harold,Gast,w16086
 Steve,Gethers,w16422
 Patrick,Leigh-Fermor,w27666
Dorothy,Donnelly,w11959
 Wilhelm,Meyer-Förster,w32221
John,Guillermin,w18362
 Alun,Falconer,w13640
 Joseph,Purdy,w38770
Gero,Giglio,w16588
 Stefano,Milla,w32417
Charles A.,Lockwood,w28691
 Hans Christian,Adamson,w230
André,Roussin,w41222
 Nancy,Mitford,w32822
Bruce,Beresford,w3748
Linda J.,Cowgill,w9903
Anne Marie du Preez,Bezdrob,w4137
 André,Pieterse,w37780
 Paul Ian,Johnson,w22847
Mark,Pirro,w37915
Frederic,Prokosch,w38610
 Michael,DeForrest,w10995
 Radley,Metzger,w32183
 Roger,Curel,w10332
Ryan,Combs,w9300
Sharon,Hui,w21355
James,Redford,w39578
John,Leone,w27818
 Giuseppe,Pedersoli,w37080
William B.,Steakley,w45854
Carlos Esteban,Orozco,w35987
Robert J.,Rosenthal,w41017
 Celia Susan,Cotelo,w9808
 Gabriel,Medina,w31805
Bryan,Ramirez,w39175
Barbara,Kymlicka,w26395
Andrew,Cymek,w10417
Brigitte,Talevski,w47141
 Jacob,Hay,w19636
Mortimer,Braus,w5593
James D.,Deck,w11127
 Chris,Larsen,w26959
Joanna McClelland,Glass,w16856
 Joanna McClelland,Glass,w16851
 Robert Downey,Sr.,w45674
 Owen,Wister,w51686
 Kirk La,Shelle,w43809
 Nancy,Weems,w50594
 Len,Talan,w47130
Larry,Sugar,w46537
Leonard,Michaels,w32259
 Leonard,Michaels,w32252
Claire,McCarthy,w31275
John Philip,Sousa,w45429
Dustin,Rikert,w40197
 William,Shockley,w44105
William Preston,Robertson,w40458
Bob,Foss,w14834
Paul,Duran,w12522
 Leland,Jourdan,w23169
Tiller,Russell,w41491
 Ray Wylie,Hubbard,w21247
Mildred,Savage,w42430
Peter,Coke,w9125
Jeff,Phillips,w37659
 Robert C.,Ruark,w41298
 Vincent,Sherman,w43908
Michael,Paseornek,w36774
 Sylvia,LaVarre,w26484
Masayoshi,Ônuki,w53298
 Yoshihiro,Ishikawa,w22016
Patrick,Phillips,w37665
 Phillip J.,Roth,w41144
True,Boardman,w4750
 Alexander,Hull,w21365
Dhruva,Chatterjee,w8081
 Charandas,Shokh,w44109
Sam,Spewack,w45562
 Robert,Sylvester,w46879
Robert,O'Hara,w35478
 Miriam,Kissinger,w25128
Kevin,VanHook,w49185
Mark,Bierlein,w4267
 Lance,Kawas,w24145
 Peter De,Vries,w49895
Jack,Monroe,w33108
 Matt,Holly,w20823
Dominick R.,Domingo,w11892
 Joseph,Domingo,w11891
 Lisa G.,Myers,w34099
 John,Stecenko,w45859
 Ralph,Berkey,w3858
Robert,Egan,w12838
 Graham,Silver,w44380
Maarit,Lalli,w26633
 Henrik,Mäki-Tanila,w34145
Steven,Klein,w25234
 Steven,Klein,w25216
 Luis,Lopez,w28860
 Clay,Tweel,w48800
James,Crow,w10165
 Simon,Phillips,w37649
 Paul,Tanter,w47235
Federico,Ivanier,w22084
 Sergio López,Suárez,w46732
 Federico,Ivanier,w22083
 Alfredo,Soderguit,w45192
 Germán,Tejeira,w47479
 Julián,Goyoaga,w17558
 Alejo,Schettini,w42656
Brian Peter,Falk,w13653
 Mark David,Keegan,w24250
Seong-hyeob,Yu,w52643
Gerald,Schnitzer,w42826
 Gerald,Schnitzer,w42824
Jean-Paul Le,Chanois,w7953
 Gérard de,Nerval,w34666
Andy,Cox,w9923
 Harry Joe Brown,Jr.,w23211
 Pierre de la,Salle,w41929
Javier,Calvo,w6938
 Silvia González,Laá,w27249
 Roger,Gual,w18261
Lynette,Singer,w44602
Claudia,Sainte-Luce,w41804
L. Travis,Clark,w8729
 Steve,Duncan,w12440
 L. Travis,Clark,w8711
 Clay,Frohman,w15347
 Dennis Lynton,Clark,w8705
 Roderick,Wilkinson,w51305
 Donald B.,Wilson,w51483
 Yoshiro,Tsuji,w48605
Kaoru,Morimoto,w33447
Shôhei,Hino,w20509
Sachio,Ito,w22065
 Oscar,Shisgall,w44087
Carl,Deal,w11078
 Tia,Lessin,w27917
 Gary,Lawrence,w27167
 Colin,Lomax,w28756
 Rod,Smith,w44978
Giuseppe,Andrews,w1228
David,Nordstrom,w35123
 Mike,Plante,w37975
Fusao,Hayashi,w19648
 Sadao,Nakamura,w34309
Antonio,Manetti,w30050
 Marco,Manetti,w30049
Silvio,Amadio,w915
 Roberta,Hodes,w20625
 Albert Payson,Terhune,w47554
Sue,McNair,w31694
Marcello,Aliprandi,w720
 Ugo,Betti,w4100
 Fernando,Imbert,w21828
 Alvaro,Barizio,w2717
 Marcello,Andrei,w1209
Amy,Albany,w546
 Amy,Albany,w545
Richard,Cottan,w9817
Robert,Connolly,w9412
 Dylan,Parker,w36640
 James,Norton,w35177
Yumi,Unita,w48972
Kevin,Sampson,w42044
Carlo,Ausino,w2012
Roberto,Natale,w34434
 Steve,Reeves,w39639
 Gordon D.,Shirreffs,w44084
Laura,Immonen,w21831
 Hannamaija,Matila,w30940
D.M.W.,Greer,w17941
 Helene,Kvale,w26347
John,Burress,w6550
 Paul,Annixter,w1332
Stuart J.,Byrne,w6713
 William H.,James,w22347
 Grace,Perkins,w37309
Anne,Frank,w15012
 Juan Bustillo,Oro,w35983
 Fernando de,Fuentes,w15414
Jacques,Feyder,w14159
 Claude-André,Puget,w38710
Jerome,Jackson,w22186
Matthew Grant,Godbey,w16956
 Stewart,Klein,w25217
Álvaro Sáenz de,Heredia,w20112
Juan,Cavestany,w7688
Paul,Sinor,w44647
 Victoria,Dadi,w10515
Javier,Cárdenas,w10431
Miguel Ángel,Fernández,w14061
 Joaquín,Górriz,w18585
 Andrés Vicente,Gómez,w18578
Tom,Reed,w39614
Lorenzo,Artale,w1740
 Luigi,Batzella,w3094
Evadne,Price,w38526
 Joan Roy,Byford,w6693
 Ralph,Smart,w44886
 Austin,Melford,w31922
Honore,Morrow,w33577
Tony,Okun,w35740
 Kyril,Bonfiglioli,w4978
 E.L.,James,w22331
Alex,Goyette,w17557
Janicza,Bravo,w5597
Annette,Schäffler,w43049
 Steffen,Schäffler,w43048
Dony,Permedi,w37328
Pete,Parsons,w36743
Vladimir Ivanovich,Dal,w10555
Frédéric,Back,w2203
Reggie,Watts,w50500
 Tommy,Smith,w44996
Joan,Huntington,w21457
 Laurence,Merrick,w32109
Jack,Mercer,w32057
 Charles A.,Krause,w25893
Michael J.,Malloy,w29937
 Michael A.,Simpson,w44544
Lowell,Thomas,w47734
 Jon,Cooksey,w9527
 Ali Marie,Matheson,w30915
Jon,Cooksey,w9528
 Dan,Berendsen,w3741
Veit,Helmer,w19950
Mark,Whiting,w51122
Sara M.,Chereskin,w8205
Robert L.,Joseph,w23138
Robert,May,w31110
 Joe,Stultz,w46466
 Karl,Fleet,w14515
 Nick,Worthington,w52002
Bill,Danch,w10625
 Jim,Ryan,w41548
Norton,Juster,w23426
Aphex,Twin,w48803
Carter,Crocker,w10098
Claude,Cloutier,w8900
Liz,Argo,w1565
 Coleman,Jacoby,w22245
José María,Angorrilla,w1308
 Eva,Ayats,w2102
 Adrián,Cardona,w7198
 Rafa,Dengrá,w11291
 Koji,Yamamura,w52260
Bill,Berg,w3767
 Milt,Schaffer,w42576
Stephen,Quay,w38893
Lloyd,Turner,w48762
Mark,Borchardt,w5063
Rein,Raamat,w38972
Chris,Lilley,w28323
Alison,Snowden,w45143
 David,Fine,w14279
Tedd,Pierce,w37757
Takena,Nagao,w34233
Mark,Gonzales,w17255
Igor,Kovalyov,w25794
 Evgeniy,Nazarenko,w34498
 ,"The"")",w47638
 John,Shiban,w43969
Richard,Gale,w15733
Norm,MacDonald,w29424
Sergei,Kozlov,w25821
Barry,Bruce,w6109
 Mark,Gustafson,w18478
 Ryan,Holznagel,w20877
Nick,Frost,w15367
 Michael,Showalter,w44147
Ramón,Campos,w7031
 Antonio,Onetti,w35873
 Antonio,Salas,w41868
 Robert,Neville,w34724
Anya,Aims,w429
 Loretta,Fabiana,w13573
Michel,Lang,w26801
John L.,Goldwater,w17200
 Evan,Katz,w24024
Catherine,Castel,w7574
 Catherine,Castel,w7573
Richard,Debuisne,w11122
 Jeanne,Labrune,w26510
Denis,Lapière,w26905
 Pierre-Paul,Renders,w39804
 Rumi,Takahashi,w47065
 Gô,Nagai,w34228
Dominique,Farrugia,w13798
 Shawn,Linden,w28390
Francesca,Melandri,w31904
  persona,"bella"")",w53187
Andrew,Neel,w34538
 Mike,Roberts,w40415
François,Armanet,w1607
 François,Armanet,w1606
 Jean,Helpert,w19959
Sanjay Puran Singh,Chauhan,w8099
 Sanjay Puran Singh,Chauhan,w8096
 Sanjay Puransingh,Chauhan,w8097
 Panchhi,Jalonvi,w22321
 Hriday,Lani,w26847
 Piyush,Mishra,w32749
 Junaid,Wasi,w50412
Axel,Corti,w9742
 Jacques,Tournier,w48273
Felipe,Braga,w5474
 Teodoro,Poppovic,w38240
Eric,Barbier,w2654
 Marie,Eynard,w13539
 Trân-Minh,Nam,w34345
Raymond,Asso,w1858
Don,Catchlove,w7628
Marie,Lefevre,w27592
 Arnauld,Mercadier,w32051
 Patrick,Renault,w39794
 Max,Botkin,w5210
Rachel,Hirons,w20533
 Natasha Jean,Sparkes,w45489
 Stef,O'Driscoll,w35450
 Emily,Wallis,w50181
 Stephanie,Jay,w22515
 Amirah,Garba,w15901
 Amy,Revelle,w39870
 Rachel,Hirons,w20532
 Jennifer,Davies,w10829
Ramin,Niami,w34819
Richard,Siddoway,w44262
 Beth,Polson,w38143
Chris,Bearde,w3209
 Chris,Bearde,w3208
 Debbie,Denomy,w11318
 Kate,Ford,w14721
 Chas,Lawther,w27210
James,Lorinz,w28910
 Frank,Rainone,w39095
 Roberto Bianchi,Montero,w33155
 Italo,Fasan,w13802
Ugo,Liberatore,w28246
Justin,Stanley,w45780
Will,Tremper,w48391
 Jim,Henaghan,w19976
 Victor,Vicas,w49550
 Norman,Borisoff,w5104
Hans Jürgen,Nierentz,w34914
 Frank,Wisbar,w51650
Joseph,Hoffman,w20703
 Stephen,Gross,w18160
Marcello,Danon,w10670
 Lucile,Laks,w26627
 Durward,Grinstead,w18106
Duke,Atteberry,w1924
 M. Coates,Webster,w50578
 Helen,Meinardi,w31887
 Jean,Sarment,w42288
 Pierre,Wolff,w51791
Jean-Henri,Blanchon,w4563
 Pierre,Véry,w49933
 Mark,Jerome,w22655
 Andrew,Stevens,w46088
Herz,Frank,w15019
 Maria,Kravchenko,w25908
Juris,Kursietis,w26280
Thomas,Makowski,w29860
 Kevan,Otto,w36122
Jason,Cusick,w10400
 Michael,Scott,w43116
Michael,Polish,w38097
 Jack,Kerouac,w24536
Elvira,Lindo,w28421
Timothy,Ratajczak,w39365
 Gabriel,Sabloff,w41679
Alvy Ray,Smith,w45011
Douglas L.,Walton,w50244
 Robert,Tiffe,w47937
 Titus,Llangort,w28620
Iván,Escobar,w13372
 Álex,Pina,w37836
 Michael,Pitiot,w37937
David,Nobbs,w35044
Simon,Helberg,w19897
Zaida,Bergroth,w3840
Gabriel,Sabourin,w41686
 Gabriel,Sabourin,w41685
Nikolay,Kemarskiy,w24389
 Stanislaw,Lem,w27706
 N.,Kemasky,w24390
Néstor,Basterretxea,w3035
 Fernando,Larruquert,w26958
Aleksandr,Gintsburg,w16725
 Iosif,Manevich,w30052
Aleksandr,Filimonov,w14240
 Konstantin,Tsiolkovsky,w48584
Desmond,Child,w8324
 Curtis Shaw,Child,w8319
 Heather,Winters,w51636
 Gary,Rydstrom,w41590
Sophie,Lellouche,w27702
Geoff,Lindsey,w28447
 Robin,Todd,w48057
 Dorota,Kobiela,w25422
 Alejandro,Fadel,w13592
 Lucia Lopez,Coll,w9190
 Gaspar,Noé,w35253
 Leonardo,Padura,w36255
 Elia,Suleiman,w46568
 Kody,Keplinger,w24502
Kate,Connor,w9417
Emile Edwin,Smith,w45031
Jakob,Lass,w27012
 Ines,Schiller,w42687
 Timon,Schäppi,w43050
 Nico,Woche,w51728
 Jakob,Lass,w27011
Casey La,Scala,w42509
 Chris,Dowling,w12137
 Casey La,Scala,w42508
Ashley Martin,Bias,w4224
 Dusty,Bias,w4223
 Holly Lynn,Ellis,w13040
George,Gately,w16094
 Alan,Swayze,w46816
 Chuck,Lorre,w28911
 Doug,Booth,w5046
 Ann,Elder,w12946
 Cynthia,Chenault,w8175
Yale,Hannon,w19068
 Yale,Hannon,w19066
Daniel,Torres,w48240
David,Sanderson,w42099
Álvaro del,Amo,w1028
Kristina,Buozyte,w6384
Josh,Lawson,w27207
Thor,Bishopric,w4420
 Enzo,D'Alò,w10450
Lars,Johansson,w22770
 Mats,Lindberg,w28378
 Carl,Åstrand,w53261
 Sara,Kadefors,w23488
 Henrik,Georgsson,w16342
Jonathan,Metzger,w32184
 Jonas,Raber,w38983
Tracy J.,Brown,w6069
 John Stefan,Olsen,w35824
Moni,Nilsson-Brännström,w34966
 Ulf,Stark,w45813
Jack,Chick,w8310
 JR,Ralls,w39138
Michael,Hjorth,w20585
 Anders,Jacobsson,w22242
 Sören,Olsson,w35853
 Tomas,Tivemark,w48011
Stephan,Apelgren,w1415
Jean de,Brunhoff,w6151
 Laurent de,Brunhoff,w6150
 Patrick,Loubert,w28929
 Michael,Hirsh,w20550
 J.D.,Smith,w44946
 Raymond,Jafelice,w22277
 Alan,Bunce,w6368
 David,Hughes,w21307
N/A,Aristophanes,w1583
Nico,Ducci,w12349
 Eduardo Manzanos,Brochero,w5822
 Graziella Di,Prospero,w38624
Henry,Bedwell,w3333
 Carlos Enrique,Taboada,w46991
Sandro,Aguilar,w349
Stéphanie,Cléau,w8921
 Mathieu,Amalric,w920
Denis,Côté,w10437
Linda,Casimiro,w7534
Ben,Rivers,w40326
 Ben,Russell,w41457
Robert,Longstreet,w28824
 Onur,Tukel,w48662
 Michael,Tully,w48675
Sergio,Caballero,w6771
 Jean,Cau,w7646
 Eugène,Saccomano,w41692
Frauke,Finsterwalder,w14340
 Christian,Kracht,w25830
Chris,Coghill,w9014
Fabiomassimo,Lozzi,w29035
 Antonio,Veneziani,w49393
Benedikt,Erlingsson,w13330
Rich,Burns,w6532
Antti,Haase,w18639
 Martin,Rauhaus,w39407
Hasse,Ekman,w12936
Douglas,Blush,w4726
 Paul,Mariano,w30356
 Kurt,Norton,w35179
William,Cayton,w7705
 J.A.,Novotný,w35227
 Karel,Zeman,w52891
Manuel Ruiz,Castillo,w7596
Andrew,Rossi,w41112
Jirí,Brdecka,w5606
 Gottfried August,Bürger,w6759
 Josef,Kainar,w23539
 Rudolph Erich,Raspe,w39354
J.B.L.,Noel,w35056
Julian T.,Pinder,w37845
Ivan,Mykolaichuk,w34118
 Vasil,Zemlyak,w52897
Murray,Siple,w44655
Nick,Sherman,w43917
Yôko,Mure,w33934
 Naoko,Ogigami,w35657
Corinna,Belz,w3525
Maris,Maskalans,w30799
 Niels Johan,Rud,w41353
Mauritz,Stiller,w46168
Emilie,Flygare-Carlén,w14587
 Fritz,Magnussen,w29707
Ester,Julin,w23374
Franz,Grillparzer,w18083
Laila,Pakalnina,w36315
Scott,Littleton,w28562
 Hal,Burdick,w6400
 Shoji,Yuki,w52667
Robert C.,DuSoe,w12312
L. du Garde,Peach,w37007
Karl,Brown,w6049
 Stanislav,Govorukhin,w17538
Agnès,Obadia,w35570
 Samantha,Mazeras,w31172
 Pénélope,Bagieu,w2270
 William N.,Robson,w40529
Janis,Nords,w35121
Andrejs,Ekis,w12931
 Aigars,Grauba,w17735
 Wojciech,Solarz,w45243
 Tarjei,Vesaas,w49515
Pierre,Souvestre,w45440
 Marcel,Allain,w730
Gunnar,Germundson,w16378
Winsor,McCay,w31303
Osamu,Kawase,w24153
 Kyô,Takigawa,w47117
Jaime Jesús,Balcázar,w2447
 Manfred,Barthel,w2926
Øystein,Karlsen,w23847
Lisa,Eichhorn,w12882
 Lisa,Eichhorn,w12881
 Andrejs,Ekis,w12930
 Valentin,Jemeljanov,w22580
 Andris,Kolbergs,w25519
Anatole,France,w14957
 Evgeniy,Pashkevich,w36777
Sean,Ackerman,w155
Jan,Komasa,w25556
Abrams,Klezkins,w25263
 A.,Klockis,w25292
 Jevgenijs,Margolins,w30339
 Juris,Podnieks,w38032
 Mark,Bruner,w6147
 Roberta,Findlay,w14273
Juris,Poskus,w38308
 Juris,Poskus,w38307
 Aleksandr,Rodionov,w40627
Jason,Pagan,w36261
 Andrew,Deutschman,w11430
 Jay,London,w28769
Douglas,Livingstone,w28613
 Colm,Tóibín,w48852
Jake,Johnson,w22870
 David,Lipsky,w28521
Justin,Kelly,w24375
 Stacey,Miller,w32491
 Benoit Denizet,Lewis,w28114
Pat,Gilfillan,w16647
Brett,Haley,w18787
 Marc,Basch,w2987
Benson,Lee,w27471
Mora,Stephens,w46017
 Bill,Holderman,w20765
 Bill,Bryson,w6203
Rupert,Goold,w17324
 David,Kajganich,w23544
 Michael,Finkel,w14306
 Eleanor,Henderson,w19985
 Douglas,Tirola,w47997
Sacha,Jenkins,w22602
Jessica,Anthony,w1364
 Sam,Brower,w5976
 Nick,Cave,w7682
Mark,Cousins,w9862
 Laura,Marcellino,w30245
Mania,Akbari,w463
 Mark,Cousins,w9861
 Thomas,Logoreci,w28736
 Bahareh,Azimi,w2135
 Sven,Hansen-Løve,w19095
Jacqueline,Kim,w24875
 Jennifer,Phang,w37593
Talivaldis,Margévics,w30349
Melissa,Rauch,w39401
 Winston,Rauch,w39399
Jarrad,Paul,w36924
Phoebe,Gloeckner,w16912
 Marielle,Heller,w19921
Paige,Dylan,w12639
 Amy,Koppelman,w25643
Jesse,Andrews,w1229
 Jesse,Andrews,w1220
Patrick,Brice,w5720
Chloé,Zhao,w52961
Tim,Talbott,w47138
 Philip,Zimbardo,w53018
Nikole,Beckwith,w3313
Megan,Mercier,w32070
Nissar,Modi,w32927
Claude,Pinoteau,w37873
Mikkel,Munch-Fals,w33854
Lorenzo,Garzella,w16067
 Filippo,Macelloni,w29531
Paolo,Zucca,w53115
Matteo,Garrone,w16049
Andrea,Garello,w15980
Salvatore,Mereu,w32085
Sergio,Atzeni,w1938
 Salvatore,Mereu,w32084
 Antoine,Lacomblez,w26536
John,Buell,w6310
Sébastien,Pilote,w37826
Santiago,Gil,w16596
 Jimmy,Lagnefors,w26586
 Staffan,Lindberg,w28380
Ronnie,Larsen,w26969
 Paul Magnus,Lundø,w29182
 Matthias,Kock,w25444
 Claude,Veillot,w49353
Jacques,Rouffio,w41199
 Jacques,Kirsner,w25104
 Robert,Vernay,w49476
Pierre,Foucaud,w14868
David,Bond,w4955
 Ashley,Jones,w22953
Billy,Roche,w40566
David,Pasquesi,w36792
 Neil,Bermel,w3900
Michael,Cohn,w9115
Kerry,Crabbe,w9955
Hal,Captain,w7159
 Hal,Captain,w7158
George F.,Walker,w50110
 Dani,Romain,w40779
William,Whitehurst,w51109
Craig,Singer,w44597
Fabrizio,Donvito,w11998
 Marcos,Jorge,w23107
 Cláudia da,Natividade,w34461
August,Strindberg,w46387
 Liv,Ullmann,w48928
Stéphane,Robelin,w40387
 Kathryn,McCullough,w31377
 Bob,Young,w52544
 Evan,Johnson,w22813
 Bob,Kotyk,w25769
 John,Ashbery,w1793
 Kim,Morgan,w33400
David,Grieco,w18021
Blake,Clifton,w8865
 Jabbar,Raisani,w39100
 Krzysztof,Zanussi,w52798
Tony,DeCamillis,w10981
 Louis J.,Pearlman,w37028
Frank Q.,Dobbs,w11791
 David S. Cass,Sr.,w45671
Mark,Lowell,w29000
 Jan,Englund,w13197
 Keven,McAlester,w31216
Damaris,Lüthi,w29373
Borys,Lankosz,w26854
 Zygmunt,Miloszewski,w32605
Krzysztof,Kopka,w25638
 Waldemar,Krzystek,w26047
Gabriel Rojas,Vera,w49423
Henri,Nathansen,w34452
 Peter,Poulsen,w38348
Liv,Ullmann,w48929
 Sigrid,Undset,w48957
Ryan,Gosling,w17451
Ilinca,Calugareanu,w6934
Aaron,Drane,w12218
Janet,Alcoriza,w589
Michael,Abrams,w114
 Irving,Austin,w2022
 John,Beech,w3338
Harley,Cokeliss,w9127
 Howard,Thompson,w47765
 Michael,Abrams,w106
Hesper,Anderson,w1144
 Jake,Justiz,w23431
 John G.,Fuller,w15505
Maccio,Capatonda,w7114
 Luigi,Luciano,w29096
 Maccio,Capatonda,w7113
 Marco,Alessi,w629
 Sergio,Spaccavento,w45458
 Daniele,Grigolo,w18076
 Danilo,Carlani,w7229
Giuseppe,Gironda,w16787
H.J.,Giskes,w16796
 Giuseppe,Scoponi,w43087
 Massimo,Mida,w32304
Bernhard,Rogge,w40728
 Ulrich,Möhr,w34167
Lee,Hoffman,w20705
Jason,Burinescu,w6437
August,Derleth,w11347
 D.B.,Ledrov,w27352
 Gerald,Vaughan-Hughes,w49301
Bernard,Toms,w48156
Richard,Harris,w19319
 Audrey,Erskine-Lindop,w13348
 Barry,Shear,w43751
 Barry,Oringer,w35955
 David,Greene,w17884
Robert E.,Thompson,w47815
Marie,Amachoukeli-Barsacq,w911
 Claire,Burger,w6410
 Samuel,Theis,w47640
Martin,Behnke,w3384
 Burhan,Qurbani,w38956
Manu,Payet,w36979
 Manu,Payet,w36978
 Cécile,Sellam,w43300
Dmitriy,Grachev,w17575
 Aleksandr,Gromov,w18137
 Andrey,Kutuza,w26333
 Mino,Caudana,w7648
Aldo,Buzzi,w6679
 Luigi,Vanzi,w49224
 Vittorio,Veltroni,w49383
 Jean,Blondel,w4671
 Francesco,Ghedini,w16453
 Guido,Piovene,w37889
Piero,Chiara,w8294
 Tullio,Kezich,w24627
 Piero,Chiara,w8293
Gilles,Taurand,w47338
Isabelle,Coudrier-Kleist,w9834
 Michel,Grisolia,w18114
 Jacques,Nolot,w35093
 Philippe,Djian,w11774
Cédric,Anger,w1301
 Jean-Charles Le,Roux,w41235
 Renée Le,Roux,w41237
