awards,imdb_id
2 wins & 10 nominations.,tt1031218
10 wins & 17 nominations.,tt1320297
13 wins & 13 nominations.,tt0090055
2 wins & 6 nominations.,tt1217631
2 wins & 17 nominations.,tt1188988
N/A,tt1409836
9 nominations.,tt1680110
4 nominations.,tt1526741
5 wins & 7 nominations.,tt1582207
14 wins & 15 nominations.,tt1821597
N/A,tt0083655
N/A,tt1843912
N/A,tt0134912
N/A,tt0090186
1 win.,tt1160317
N/A,tt2443022
N/A,tt1974393
1 win.,tt0112515
N/A,tt1822203
N/A,tt2796678
4 wins & 3 nominations.,tt1808477
N/A,tt0972855
N/A,tt1794801
N/A,tt0288203
10 wins.,tt1863203
N/A,tt0120353
N/A,tt3027188
N/A,tt1744760
N/A,tt0871865
N/A,tt0109503
N/A,tt2292182
N/A,tt0109136
N/A,tt4497416
1 nomination.,tt2821314
N/A,tt0478719
1 nomination.,tt2309260
N/A,tt1980185
N/A,tt0238137
2 wins & 2 nominations.,tt0460832
N/A,tt2836328
N/A,tt2982306
2 nominations.,tt0070109
1 nomination.,tt3347518
1 nomination.,tt2808986
N/A,tt0029899
N/A,tt0091360
N/A,tt3148890
N/A,tt0075347
6 wins & 5 nominations.,tt0109235
4 wins & 3 nominations.,tt3569374
8 wins & 17 nominations.,tt2184227
17 wins & 30 nominations.,tt2782868
N/A,tt0968311
8 nominations.,tt2082289
1 win.,tt1601463
N/A,tt0203940
8 wins & 8 nominations.,tt1529233
N/A,tt1245735
10 wins.,tt1821700
2 wins & 1 nomination.,tt1068956
3 wins & 3 nominations.,tt0169543
10 wins & 1 nomination.,tt1337155
N/A,tt0483631
1 win.,tt1634334
1 win & 3 nominations.,tt3611354
Won 1 Oscar. Another 2 wins.,tt3689498
N/A,tt0037494
N/A,tt0052545
N/A,tt0050204
1 win.,tt4598848
N/A,tt0076106
N/A,tt0030225
N/A,tt0064343
N/A,tt2544472
1 win.,tt1419989
2 nominations.,tt0088961
N/A,tt2219210
2 wins.,tt1540005
1 win & 1 nomination.,tt0099701
3 wins & 1 nomination.,tt1801063
N/A,tt2175669
N/A,tt0482602
N/A,tt1386492
N/A,tt2235515
2 wins.,tt1891770
N/A,tt1320296
1 nomination.,tt1977087
N/A,tt4126340
N/A,tt0047192
N/A,tt3030970
2 wins & 28 nominations.,tt3142688
Won 1 BAFTA Film Award. Another 1 nomination.,tt0042265
N/A,tt2753778
2 wins & 2 nominations.,tt0087465
3 nominations.,tt0060646
N/A,tt0122227
N/A,tt0043973
N/A,tt0167117
N/A,tt1047102
N/A,tt0120013
1 nomination.,tt0076789
N/A,tt0094087
N/A,tt0026113
N/A,tt1850394
N/A,tt2292576
2 nominations.,tt1202522
5 wins & 11 nominations.,tt0281870
N/A,tt0017103
3 wins & 3 nominations.,tt0461989
N/A,tt0161777
N/A,tt0070774
2 wins & 1 nomination.,tt0827503
N/A,tt0022264
N/A,tt0363891
N/A,tt0062292
N/A,tt0108339
N/A,tt0041983
N/A,tt0224626
N/A,tt0125308
N/A,tt0038199
2 wins & 1 nomination.,tt0986225
4 wins & 2 nominations.,tt2549138
N/A,tt2980736
1 win & 2 nominations.,tt1868030
N/A,tt2415710
2 wins.,tt0800191
1 nomination.,tt4717798
N/A,tt0075419
N/A,tt4296254
N/A,tt0376098
Nominated for 1 Oscar. Another 11 wins & 1 nomination.,tt0055950
1 nomination.,tt0100324
1 win.,tt0382868
N/A,tt1172063
N/A,tt0823651
N/A,tt0324071
N/A,tt0217086
3 wins.,tt1336621
N/A,tt4278806
N/A,tt0882755
N/A,tt1798148
N/A,tt2072029
N/A,tt0289605
N/A,tt0386060
2 nominations.,tt1987028
N/A,tt0386534
N/A,tt0100156
13 wins & 7 nominations.,tt0488027
N/A,tt2095008
N/A,tt1808360
1 nomination.,tt2807624
1 nomination.,tt0096465
1 win & 1 nomination.,tt0082364
N/A,tt0105572
N/A,tt0171849
6 wins & 23 nominations.,tt4048050
1 win & 2 nominations.,tt0077427
N/A,tt2222584
N/A,tt2402101
N/A,tt0929742
N/A,tt0469111
1 win & 1 nomination.,tt0253225
Nominated for 2 BAFTA Film Awards. Another 4 wins & 2 nominations.,tt0079063
N/A,tt0233709
3 wins & 1 nomination.,tt0094709
N/A,tt0131596
7 nominations.,tt1989712
N/A,tt0220672
N/A,tt0107259
1 nomination.,tt0107260
1 nomination.,tt0113273
N/A,tt0088344
1 nomination.,tt2624412
N/A,tt1501756
N/A,tt1493942
N/A,tt1199479
N/A,tt1617299
N/A,tt1717745
N/A,tt1724281
N/A,tt1734593
N/A,tt1738398
1 win.,tt1704731
N/A,tt2318158
N/A,tt2356302
N/A,tt2835958
N/A,tt2488386
N/A,tt3267334
N/A,tt3417870
N/A,tt3605164
N/A,tt2193456
Nominated for 1 Oscar. Another 42 wins & 58 nominations.,tt3966404
N/A,tt0178057
4 nominations.,tt3882000
N/A,tt0056302
1 nomination.,tt1305678
N/A,tt0465316
N/A,tt0110845
2 wins & 3 nominations.,tt2877108
5 wins.,tt1045898
13 wins & 2 nominations.,tt0458050
N/A,tt2073510
N/A,tt0201545
N/A,tt1907639
14 wins & 3 nominations.,tt3863552
4 wins & 3 nominations.,tt2152896
N/A,tt4786638
N/A,tt3674026
N/A,tt4328798
2 wins & 3 nominations.,tt1483820
N/A,tt0183460
8 wins & 3 nominations.,tt0084151
N/A,tt0061458
N/A,tt0066105
N/A,tt0067434
N/A,tt0075377
N/A,tt0090345
N/A,tt0171726
N/A,tt0171819
N/A,tt0171095
5 wins & 7 nominations.,tt2140465
N/A,tt0095379
1 win.,tt0204908
N/A,tt0310279
1 win & 9 nominations.,tt3063462
N/A,tt0134749
N/A,tt0120380
8 wins & 10 nominations.,tt0452703
N/A,tt0076780
1 win & 2 nominations.,tt2546764
N/A,tt0075803
1 win.,tt1859603
N/A,tt1710900
N/A,tt0073758
N/A,tt0097874
N/A,tt1312222
N/A,tt1527837
N/A,tt1748051
1 win.,tt0105597
N/A,tt0236126
N/A,tt0088292
N/A,tt0106681
58 wins & 35 nominations.,tt1978428
1 win.,tt2375443
N/A,tt0097230
N/A,tt0093088
N/A,tt2498626
N/A,tt0265944
N/A,tt4026562
N/A,tt2153394
1 win.,tt3450134
N/A,tt4530832
12 wins & 3 nominations.,tt3367686
N/A,tt3312936
N/A,tt3029476
N/A,tt2940482
N/A,tt3384870
4 wins & 1 nomination.,tt2274604
N/A,tt2244889
N/A,tt1610013
N/A,tt3317562
N/A,tt3654972
N/A,tt0143213
2 wins & 1 nomination.,tt3623376
N/A,tt0758796
N/A,tt1198333
N/A,tt2330458
N/A,tt1565441
N/A,tt1844635
N/A,tt3778402
3 wins & 3 nominations.,tt0805580
3 wins.,tt0082625
N/A,tt3137546
Won 3 Oscars. Another 86 wins & 181 nominations.,tt1663202
N/A,tt0046269
5 wins & 4 nominations.,tt2711672
N/A,tt0018397
14 wins & 13 nominations.,tt1249306
7 wins & 15 nominations.,tt0951279
5 wins & 13 nominations.,tt0483206
4 nominations.,tt1650404
N/A,tt1288637
2 nominations.,tt1591123
1 win & 3 nominations.,tt0117450
2 nominations.,tt3715320
21 wins & 15 nominations.,tt3278330
8 wins & 6 nominations.,tt3620860
3 nominations.,tt4840666
1 nomination.,tt4262142
N/A,tt0085892
N/A,tt2078613
N/A,tt1247400
N/A,tt2088923
N/A,tt1781947
N/A,tt0103927
N/A,tt1558256
N/A,tt1131742
N/A,tt1640220
N/A,tt0439532
4 wins & 2 nominations.,tt0183306
5 wins & 3 nominations.,tt2990836
N/A,tt1193460
N/A,tt0444759
N/A,tt3104062
2 wins & 2 nominations.,tt4329800
1 win & 1 nomination.,tt2393787
N/A,tt0923779
1 win & 1 nomination.,tt0498525
1 nomination.,tt1428436
1 win.,tt0904049
2 nominations.,tt0073196
N/A,tt0065000
N/A,tt0451010
N/A,tt0978797
Won 1 Primetime Emmy. Another 3 nominations.,tt0074236
1 nomination.,tt3204734
Nominated for 1 Oscar. Another 18 wins & 35 nominations.,tt4126304
N/A,tt0485857
5 wins & 4 nominations.,tt1738366
N/A,tt2401789
3 wins & 1 nomination.,tt2056520
N/A,tt1877688
2 nominations.,tt2294619
N/A,tt0417053
2 nominations.,tt1394211
N/A,tt2082180
1 win.,tt1430620
4 wins & 11 nominations.,tt0088107
1 win.,tt2318268
3 wins & 1 nomination.,tt1791576
1 nomination.,tt1451632
N/A,tt3243464
22 wins & 12 nominations.,tt2631186
N/A,tt2375791
N/A,tt1000095
N/A,tt2231251
N/A,tt0127045
N/A,tt3076106
1 win & 3 nominations.,tt4082466
1 nomination.,tt3526408
2 nominations.,tt2147521
N/A,tt2649194
N/A,tt0322232
N/A,tt2966760
1 win & 5 nominations.,tt3062976
2 wins & 2 nominations.,tt2991934
1 win.,tt1501298
1 win & 1 nomination.,tt0076247
N/A,tt0050085
N/A,tt1920996
2 wins.,tt0263438
N/A,tt1666700
1 win & 1 nomination.,tt0261739
N/A,tt1802529
N/A,tt4450170
1 win.,tt0294592
2 nominations.,tt2723576
1 nomination.,tt3162938
2 wins.,tt3461252
9 wins & 9 nominations.,tt2179007
N/A,tt3411432
10 nominations.,tt1798684
Nominated for 3 Oscars. Another 15 wins & 150 nominations.,tt3397884
2 wins & 7 nominations.,tt0103292
4 nominations.,tt2664258
N/A,tt4819458
N/A,tt1727596
19 wins & 37 nominations.,tt3086442
N/A,tt1009019
N/A,tt0490075
N/A,tt2594428
N/A,tt1308144
N/A,tt1918924
N/A,tt0288324
N/A,tt1949583
Nominated for 1 Golden Globe. Another 1 win & 7 nominations.,tt0120498
1 nomination.,tt0168156
N/A,tt1491603
3 wins.,tt2402701
N/A,tt2120025
N/A,tt2974454
N/A,tt0070189
N/A,tt2191765
1 win & 1 nomination.,tt3779300
1 win.,tt2134170
N/A,tt3639176
4 wins & 8 nominations.,tt3149038
2 wins.,tt2251281
N/A,tt0054854
N/A,tt1770672
N/A,tt1970039
N/A,tt4180650
2 wins & 1 nomination.,tt0098190
N/A,tt0800026
N/A,tt0443465
2 wins & 7 nominations.,tt1634524
3 wins & 10 nominations.,tt1444680
N/A,tt0044378
7 wins & 27 nominations.,tt3518012
N/A,tt4060576
N/A,tt3292154
1 win.,tt0059163
N/A,tt4157510
N/A,tt0100014
N/A,tt1754736
1 win & 6 nominations.,tt2358456
N/A,tt2234536
N/A,tt3430042
N/A,tt2023438
N/A,tt4604642
5 wins.,tt0938706
N/A,tt0043533
N/A,tt0020980
1 nomination.,tt0012253
N/A,tt4184878
1 win & 6 nominations.,tt0278723
4 nominations.,tt0352851
9 wins & 4 nominations.,tt2614860
1 win.,tt2873214
N/A,tt3969972
9 wins & 5 nominations.,tt1157631
13 wins & 11 nominations.,tt2233170
N/A,tt2371315
N/A,tt1730697
5 wins & 3 nominations.,tt0202055
N/A,tt0031440
N/A,tt0884335
1 nomination.,tt0417844
N/A,tt2129887
1 nomination.,tt3538766
N/A,tt3317874
N/A,tt0102562
N/A,tt0167945
3 wins & 11 nominations.,tt0117575
N/A,tt0420133
N/A,tt1649328
8 wins & 18 nominations.,tt3526706
1 nomination.,tt2386140
1 win & 1 nomination.,tt0269876
3 wins & 4 nominations.,tt1808659
Nominated for 1 Oscar. Another 24 wins & 72 nominations.,tt2401878
1 win & 9 nominations.,tt4005402
N/A,tt3017864
N/A,tt3579524
N/A,tt4016942
6 wins & 3 nominations.,tt2334779
N/A,tt0059831
1 nomination.,tt3544048
N/A,tt0013597
N/A,tt0995055
1 nomination.,tt0173870
1 win & 1 nomination.,tt0808482
2 wins & 2 nominations.,tt1717153
N/A,tt0068562
3 wins & 4 nominations.,tt0457004
5 nominations.,tt3906444
N/A,tt3043630
N/A,tt3086582
1 nomination.,tt3861006
3 wins & 2 nominations.,tt0109732
1 win & 1 nomination.,tt4074958
2 wins & 2 nominations.,tt3896016
N/A,tt1929433
N/A,tt2194748
1 win.,tt0075620
N/A,tt0100531
N/A,tt0344936
N/A,tt3667648
N/A,tt1725986
1 win.,tt2649274
N/A,tt0061203
2 wins & 1 nomination.,tt2542502
2 wins.,tt0200108
2 wins & 2 nominations.,tt0065489
1 win.,tt0075688
4 nominations.,tt1272014
N/A,tt1233578
3 wins & 1 nomination.,tt0221115
N/A,tt0205924
N/A,tt0116279
1 win & 3 nominations.,tt0109378
2 wins & 2 nominations.,tt0106867
2 nominations.,tt0099545
N/A,tt0178579
N/A,tt0095134
N/A,tt0203092
N/A,tt0093864
N/A,tt0091911
1 nomination.,tt0128221
N/A,tt0126618
N/A,tt0085524
N/A,tt0086331
N/A,tt0082407
N/A,tt2949196
2 wins & 4 nominations.,tt1748016
N/A,tt2737926
1 win.,tt0088710
7 wins & 4 nominations.,tt0087716
2 wins.,tt0079523
N/A,tt0082034
N/A,tt0082562
N/A,tt0084018
N/A,tt0086274
N/A,tt0166335
1 nomination.,tt0092709
1 nomination.,tt1528750
N/A,tt0065904
N/A,tt0064563
N/A,tt1524575
5 wins & 5 nominations.,tt1547638
N/A,tt1740712
11 wins & 1 nomination.,tt0089297
3 wins & 1 nomination.,tt2433448
N/A,tt1309449
N/A,tt1904937
1 win.,tt1728620
7 wins & 15 nominations.,tt0100835
15 nominations.,tt3924798
7 nominations.,tt2822742
4 nominations.,tt2094034
N/A,tt2942196
1 win.,tt3094816
2 nominations.,tt3202374
12 wins & 18 nominations.,tt3756788
1 nomination.,tt3675748
1 win & 7 nominations.,tt2361509
N/A,tt0146496
3 nominations.,tt4729754
N/A,tt1436577
1 nomination.,tt0069334
3 wins & 1 nomination.,tt1124058
8 wins & 4 nominations.,tt0428965
1 win & 1 nomination.,tt3467412
N/A,tt0095312
5 wins & 5 nominations.,tt3074784
N/A,tt0070235
N/A,tt2240764
3 wins.,tt0064086
N/A,tt0087412
3 wins.,tt2517300
4 nominations.,tt2082496
N/A,tt4079776
2 wins & 7 nominations.,tt3215846
N/A,tt2447750
N/A,tt3620298
1 win.,tt2315806
Nominated for 1 Primetime Emmy. Another 2 wins & 1 nomination.,tt3440298
2 wins & 1 nomination.,tt3774694
N/A,tt1679270
1 win.,tt0122580
2 wins & 1 nomination.,tt2435514
N/A,tt1762308
Won 1 Oscar. Another 103 wins & 136 nominations.,tt3170832
4 wins & 6 nominations.,tt2145778
N/A,tt0051080
N/A,tt1617250
N/A,tt2701772
1 win & 3 nominations.,tt2308860
7 wins & 10 nominations.,tt3460152
N/A,tt1893218
2 nominations.,tt1329370
N/A,tt3611432
1 win & 1 nomination.,tt0101561
3 wins & 1 nomination.,tt2759292
3 wins.,tt1945044
N/A,tt2458820
8 wins & 6 nominations.,tt1178197
1 nomination.,tt2593224
3 wins & 10 nominations.,tt0437503
N/A,tt1232838
1 nomination.,tt2721152
N/A,tt0037756
1 win & 1 nomination.,tt2231900
N/A,tt2417154
1 win.,tt1160525
N/A,tt1541005
N/A,tt0130216
N/A,tt3687398
2 nominations.,tt2147319
2 wins.,tt0482459
1 nomination.,tt0475760
1 win & 7 nominations.,tt4415016
2 wins & 12 nominations.,tt4178092
5 wins & 7 nominations.,tt1275521
1 nomination.,tt2107874
N/A,tt2321379
N/A,tt0257750
3 wins & 9 nominations.,tt3455740
N/A,tt2251090
Nominated for 1 Primetime Emmy. Another 2 wins.,tt0246643
41 wins & 64 nominations.,tt4263482
Nominated for 3 Primetime Emmys. Another 3 wins & 3 nominations.,tt0338109
6 wins & 11 nominations.,tt3379358
1 nomination.,tt1828229
3 wins & 4 nominations.,tt1176954
3 wins & 1 nomination.,tt1336601
N/A,tt2082152
9 wins & 7 nominations.,tt3877674
1 nomination.,tt4158624
N/A,tt0159510
N/A,tt0159511
8 wins & 7 nominations.,tt2277106
1 win & 2 nominations.,tt4291066
1 nomination.,tt3793788
2 wins & 1 nomination.,tt2131698
N/A,tt3645848
N/A,tt0394837
6 wins & 4 nominations.,tt3219194
3 wins & 6 nominations.,tt4074304
15 wins & 1 nomination.,tt3059656
6 wins & 24 nominations.,tt3680410
N/A,tt0058657
2 nominations.,tt1230545
N/A,tt4835636
N/A,tt3124456
N/A,tt2924472
10 wins & 3 nominations.,tt1846783
2 wins.,tt1426363
1 win.,tt1314291
2 nominations.,tt0870967
2 nominations.,tt1743985
5 nominations.,tt2544766
1 win & 2 nominations.,tt3824386
N/A,tt0109161
N/A,tt0060661
Won 1 Primetime Emmy. Another 3 nominations.,tt0162897
N/A,tt1554966
N/A,tt0448100
N/A,tt0296753
N/A,tt3053202
N/A,tt0267281
N/A,tt1413314
1 win & 4 nominations.,tt1748278
N/A,tt0192080
2 nominations.,tt3392330
N/A,tt0175122
N/A,tt0046532
N/A,tt0101631
N/A,tt0147995
1 nomination.,tt0161215
5 wins & 2 nominations.,tt0140785
N/A,tt0113008
1 win & 1 nomination.,tt0214698
1 nomination.,tt0406310
N/A,tt0113330
N/A,tt0193732
3 nominations.,tt0117515
N/A,tt0102674
Won 1 Primetime Emmy. Another 1 win.,tt0112667
N/A,tt0111695
Nominated for 1 Primetime Emmy. Another 2 wins & 4 nominations.,tt0204824
N/A,tt1047474
N/A,tt0046789
N/A,tt0192189
N/A,tt0046280
9 wins & 3 nominations.,tt2334593
N/A,tt0056472
N/A,tt0069866
N/A,tt0042211
N/A,tt0040852
N/A,tt0050546
1 win.,tt0806938
1 win & 1 nomination.,tt0117179
N/A,tt0275170
N/A,tt0072796
N/A,tt0043884
1 win.,tt0032254
N/A,tt0050299
N/A,tt0036697
N/A,tt0080966
N/A,tt0339210
6 nominations.,tt0158466
N/A,tt0091846
2 nominations.,tt0162898
1 nomination.,tt0185895
N/A,tt0341595
N/A,tt0112519
N/A,tt0115696
N/A,tt0085616
1 nomination.,tt0163887
N/A,tt0119025
N/A,tt0323810
N/A,tt0110094
N/A,tt0271732
N/A,tt0294564
N/A,tt0082502
N/A,tt0274735
N/A,tt0078155
N/A,tt0106689
N/A,tt0091721
N/A,tt0296185
N/A,tt1329665
N/A,tt0137937
N/A,tt0196751
1 nomination.,tt0212885
N/A,tt0241357
N/A,tt0262711
N/A,tt0046192
N/A,tt0029542
N/A,tt0049933
N/A,tt0043989
Won 1 Golden Globe. Another 1 win.,tt0058241
N/A,tt0068276
N/A,tt0104233
N/A,tt0470994
N/A,tt0200930
N/A,tt0817910
N/A,tt1150938
N/A,tt0031709
N/A,tt0064155
N/A,tt0805190
3 wins & 1 nomination.,tt0197467
1 win & 14 nominations.,tt3567288
1 win & 3 nominations.,tt1741273
N/A,tt0471945
1 win & 3 nominations.,tt2752772
N/A,tt0208069
N/A,tt0087376
N/A,tt1705126
1 win.,tt3379456
N/A,tt0000003
N/A,tt0000516
N/A,tt0279692
N/A,tt0000682
N/A,tt1740545
N/A,tt1189078
N/A,tt0000455
1 win.,tt0001737
N/A,tt0005198
Nominated for 1 BAFTA Film Award. Another 3 wins.,tt0205719
2 wins.,tt0439418
N/A,tt4705522
4 wins & 6 nominations.,tt2165933
N/A,tt0064988
N/A,tt0077587
1 nomination.,tt2262270
N/A,tt1865403
N/A,tt0047862
Nominated for 1 Oscar. Another 3 wins.,tt0090257
2 nominations.,tt3910602
N/A,tt0055423
N/A,tt0053445
N/A,tt0057851
N/A,tt0046937
N/A,tt0072837
1 nomination.,tt0040619
1 nomination.,tt1018723
N/A,tt3271220
N/A,tt2626962
N/A,tt4286440
7 wins & 21 nominations.,tt4084744
3 nominations.,tt2924590
N/A,tt1934458
2 nominations.,tt3326110
N/A,tt3480446
N/A,tt0143296
1 nomination.,tt0329414
N/A,tt0289138
1 win.,tt0118906
1 win.,tt1224369
1 win.,tt0960792
5 wins & 7 nominations.,tt2371411
N/A,tt0093910
N/A,tt0066302
3 nominations.,tt0096744
N/A,tt0078986
3 wins & 3 nominations.,tt2552296
4 wins & 4 nominations.,tt2476552
N/A,tt0282154
N/A,tt0099447
N/A,tt0082818
N/A,tt0068272
1 nomination.,tt2911342
N/A,tt3397918
N/A,tt0129805
N/A,tt0091213
N/A,tt1350484
1 nomination.,tt2951788
N/A,tt3316948
1 win & 1 nomination.,tt1781922
Nominated for 1 Oscar. Another 27 wins & 40 nominations.,tt1398426
1 nomination.,tt0348884
1 nomination.,tt2668150
N/A,tt1733125
2 wins & 1 nomination.,tt1120889
1 win & 4 nominations.,tt3813310
N/A,tt0294806
1 win.,tt0067729
N/A,tt0087589
Nominated for 2 Primetime Emmys. Another 11 nominations.,tt0830361
2 nominations.,tt0419722
N/A,tt0218298
N/A,tt0173906
N/A,tt0312297
1 win & 1 nomination.,tt1646876
N/A,tt0455299
1 win.,tt0466669
1 nomination.,tt2404645
N/A,tt0494253
N/A,tt1137994
1 win.,tt1332100
N/A,tt0300996
1 win.,tt1374841
1 win.,tt1756447
3 wins & 3 nominations.,tt0356485
N/A,tt2205948
N/A,tt0038826
1 nomination.,tt3214286
2 wins & 7 nominations.,tt2181961
2 wins & 5 nominations.,tt3125652
3 wins.,tt1079964
N/A,tt0215837
N/A,tt2579200
2 nominations.,tt2536428
14 wins & 3 nominations.,tt0283623
N/A,tt3307726
N/A,tt0081520
N/A,tt0930902
29 wins & 2 nominations.,tt0488870
N/A,tt0072325
5 wins & 7 nominations.,tt2247566
1 win & 1 nomination.,tt3316302
2 nominations.,tt2072230
N/A,tt0109277
N/A,tt0106417
N/A,tt0112513
N/A,tt0813789
24 wins & 38 nominations.,tt3824458
N/A,tt1294699
1 nomination.,tt2091478
N/A,tt1230387
N/A,tt4254516
N/A,tt3008816
N/A,tt0765465
N/A,tt1506458
1 nomination.,tt1989485
1 win & 3 nominations.,tt2378453
1 win & 3 nominations.,tt0881310
4 wins & 16 nominations.,tt1708135
N/A,tt4255626
2 wins & 13 nominations.,tt2091880
N/A,tt1706598
1 win.,tt0225009
N/A,tt0068443
1 nomination.,tt3038142
1 nomination.,tt3313908
N/A,tt0338086
1 win & 1 nomination.,tt0466043
1 win & 4 nominations.,tt3919820
1 win & 4 nominations.,tt3825738
N/A,tt2637378
2 wins.,tt0815447
N/A,tt3072636
4 wins & 2 nominations.,tt1227183
N/A,tt2789926
3 wins & 4 nominations.,tt2260850
5 wins & 2 nominations.,tt0838192
3 nominations.,tt2871256
3 wins.,tt0304790
1 win & 3 nominations.,tt3759430
1 nomination.,tt3509662
N/A,tt0142081
1 win & 1 nomination.,tt0079111
4 wins & 3 nominations.,tt0070358
N/A,tt0195621
4 wins.,tt0063033
N/A,tt1786742
Nominated for 1 Oscar. Another 7 wins & 20 nominations.,tt2446980
5 nominations.,tt1766085
1 win.,tt0310243
1 nomination.,tt0090748
2 wins.,tt0455829
1 nomination.,tt0312403
4 wins & 11 nominations.,tt0374298
4 wins & 3 nominations.,tt1242457
2 wins & 1 nomination.,tt1606652
N/A,tt1176730
N/A,tt0145891
2 wins & 2 nominations.,tt2446600
1 win & 2 nominations.,tt0498118
N/A,tt2837336
2 wins.,tt0076564
N/A,tt0072634
N/A,tt0067787
N/A,tt0079971
1 win & 1 nomination.,tt0028225
N/A,tt0027056
N/A,tt0026762
N/A,tt0028974
1 nomination.,tt1942839
2 nominations.,tt2258513
3 nominations.,tt1554929
N/A,tt2315236
3 wins.,tt0270919
4 wins & 1 nomination.,tt1976009
6 wins & 1 nomination.,tt0086182
N/A,tt1976608
N/A,tt2711748
N/A,tt2364659
N/A,tt0119689
1 win & 2 nominations.,tt1173922
N/A,tt0078780
N/A,tt0074682
N/A,tt2217895
N/A,tt0282521
N/A,tt0846787
N/A,tt0156091
N/A,tt3606298
N/A,tt0078235
Nominated for 1 Oscar. Another 10 wins & 14 nominations.,tt3170902
N/A,tt3815248
1 win.,tt4292554
N/A,tt0067943
1 nomination.,tt3449292
11 wins & 5 nominations.,tt4635372
1 nomination.,tt3851324
N/A,tt1339686
1 win & 5 nominations.,tt1185594
N/A,tt0054870
N/A,tt0056665
1 win.,tt0063421
2 wins & 1 nomination.,tt0062367
N/A,tt0060456
N/A,tt0057026
N/A,tt0481269
2 wins & 1 nomination.,tt4076756
4 wins & 1 nomination.,tt0053319
3 wins.,tt0047990
Nominated for 1 Golden Globe. Another 2 wins & 11 nominations.,tt1010278
N/A,tt1426748
N/A,tt0050803
N/A,tt2011218
N/A,tt0480002
2 nominations.,tt0083264
3 wins & 3 nominations.,tt4819514
N/A,tt3802576
N/A,tt0396587
N/A,tt0875695
N/A,tt3667148
1 nomination.,tt4600952
3 nominations.,tt0106559
N/A,tt0074988
N/A,tt0093961
7 wins & 6 nominations.,tt2990738
N/A,tt2612156
N/A,tt0026055
2 wins & 15 nominations.,tt0402014
N/A,tt0476884
1 nomination.,tt0940656
1 win.,tt0016634
1 nomination.,tt1562567
N/A,tt0092684
2 nominations.,tt1699745
N/A,tt0039260
N/A,tt0043417
N/A,tt0097423
1 nomination.,tt0460892
N/A,tt0069377
N/A,tt0070157
2 wins.,tt0075879
N/A,tt0076295
3 wins.,tt0345177
6 wins.,tt0080322
N/A,tt0039998
1 nomination.,tt1516586
N/A,tt1826813
3 nominations.,tt1528227
N/A,tt0485376
N/A,tt1056036
N/A,tt4512714
2 nominations.,tt0239406
2 wins & 1 nomination.,tt0145777
N/A,tt0032476
N/A,tt0035952
N/A,tt0030216
N/A,tt0049302
Nominated for 1 Primetime Emmy. Another 1 win & 2 nominations.,tt0260949
N/A,tt0034846
N/A,tt0056065
Nominated for 1 Oscar. Another 2 wins & 3 nominations.,tt0036009
N/A,tt0169989
N/A,tt0104495
N/A,tt0021919
N/A,tt0117096
Nominated for 1 Golden Globe. Another 3 nominations.,tt0093688
Won 1 Primetime Emmy. Another 3 nominations.,tt0255873
1 win.,tt0015224
N/A,tt1935870
N/A,tt0105289
N/A,tt0031946
1 nomination.,tt1707687
N/A,tt2361184
N/A,tt0062445
5 wins & 8 nominations.,tt2376440
N/A,tt0071412
N/A,tt0067274
N/A,tt0028953
1 win.,tt0051978
N/A,tt0024373
N/A,tt0075097
1 win & 5 nominations.,tt1986998
N/A,tt2345721
N/A,tt0062490
N/A,tt3203954
N/A,tt0270841
N/A,tt0120187
N/A,tt0820111
N/A,tt1544578
N/A,tt0124349
N/A,tt0220218
N/A,tt1468324
N/A,tt1483385
N/A,tt1832484
N/A,tt0847526
N/A,tt0182526
N/A,tt2364953
N/A,tt0098026
N/A,tt0114648
N/A,tt1249453
N/A,tt0054350
1 win.,tt0096863
4 wins & 2 nominations.,tt0082729
1 nomination.,tt2474958
12 wins & 2 nominations.,tt2885628
1 win & 5 nominations.,tt3289728
N/A,tt0077973
N/A,tt2621446
5 nominations.,tt1727776
N/A,tt0079771
4 wins & 4 nominations.,tt3362914
1 win.,tt0062144
1 win & 2 nominations.,tt3921314
N/A,tt1801096
N/A,tt1728179
16 wins & 15 nominations.,tt3077214
Won 1 Oscar. Another 1 win.,tt0023990
1 win.,tt3446906
3 wins & 2 nominations.,tt3369248
3 wins & 14 nominations.,tt0380736
7 wins & 6 nominations.,tt4298958
1 nomination.,tt3203992
1 win & 3 nominations.,tt4429074
5 wins & 5 nominations.,tt4105466
8 wins & 16 nominations.,tt3900206
2 nominations.,tt3104102
2 wins & 5 nominations.,tt3420848
N/A,tt1779824
