,director_id,first_name,last_name
1180,d11104,Jaco Van,Dormael
1181,d16600,Nils,Gaup
1182,d17346,Peter,Cohn
1183,d16076,Milos,Forman
1184,d18101,Rich,Wilkes
1185,d17784,R.J.,Cutler
1186,d866, David Van,Taylor
1187,d15039,Mark,Rydell
1189,d5526,Ate de,Jong
1193,d12204,Joe,Dante
1196,d10171,Gustavo Graef,Marino
1197,d10671,Howard,Zieff
1199,d3679, Terry,Jones
1200,d18242,Rick,Castro
1201,d503, Bruce La,Bruce
1202,d18879,Russ,Hexter
1203,d19533,Sharon,Pollack
1204,d15803,Michael Ray,Rhodes
1205,d17922,Raoul,Ruiz
1206,d20236,Susan Warms,Dryfoos
1207,d13839,Kurt,Miller
1208,d3008, Peter,Speek
1209,d12458,John,L'Ecuyer
1210,d14122,Leon,Gast
1213,d7584,Daniel,Vigne
1214,d11432,Jan,Svankmajer
1215,d4706,Alfred L.,Werker
1216,d263, Anthony,Mann
1217,d5254,Anthony,Mann
1219,d21391,Vittorio De,Sica
1220,d11629,Jean,Delannoy
1221,d16683,Norman Z.,McLeod
1222,d8734,Elliott,Nugent
1224,d21430,Volker,Schlöndorff
1226,d15169,Martine,Dugowson
1228,d16611,Nina,Menkes
1230,d8882,Eric,Red
1231,d5626,Barbara,Kopple
1232,d572, Cathy,Caplan(co-director)
1233,d3708, Thomas,Haneke(co-director)
1234,d2253, Lawrence,Silk(co-director)
1235,d17623,Phillip,Rhee
1238,d17377,Peter,Greenaway
1239,d15881,Michel,Blanc
1246,d17340,Peter,Chelsom
1247,d9396,Fred Olen,Ray
1249,d9499,Gabriele,Salvatores
1254,d8967,Errol,Morris
1257,d11843,Jennie,Livingston
1259,d14356,Lou,Adler
1260,d3780, Tommy,Chong
1261,d10884,Irvin,Kershner
1266,d19452,Sergio,Leone
1267,d6299,Bruce,Robinson
1269,d7871,David,Lean
1271,d18530,Robert,Mulligan
1273,d1165, Francis Ford,Coppola
1275,d18185,Richard,Marquand
1276,d21688,Wim,Wenders
1277,d6518,Carol,Reed
1282,d4326,Akira,Kurosawa
1291,d12382,John,Ford
1296,d4915,Andrei,Tarkovsky
1298,d9726,George Roy,Hill
1299,d10254,Hal,Ashby
1301,d10857,Ingmar,Bergman
1306,d20902,Tom,Stoppard
1321,d19231,Savage Steve,Holland
1324,d9433,Fritz,Lang
1328,d11673,Jean-Jacques,Beineix
1332,d4766,Allan,Moyle
1336,d9345,Franklin J.,Schaffner
1338,d13391,Katsuhiro,Ôtomo
1340,d20152,Stuart,Rosenberg
1345,d6639,Charles,Chaplin
1346,d11200,James,Algar
1347,d3343, Samuel,Armstrong
1348,d1150, Ford Beebe,Jr.
1351,d1795, Jim,Handley
1356,d2960, Paul,Satterfield
1358,d9402,Fred,Zinnemann
1361,d11724,Jeannot,Szwarc
1364,d9964,Godfrey,Reggio
1375,d9394,Fred M.,Wilcox
1376,d17521,Phil Alden,Robinson
1382,d13544,Keoni,Waxman
1383,d12392,John G.,Young
1384,d8410,Doug,Pray
1385,d12505,John,Murlowski
1386,d20234,Susan,Streitfeld
1387,d13942,Larry,Bishop
1388,d12672,Jon,Sherman
1389,d10109,Greta,Schiller
1390,d10514,Herb,Gardner
1391,d6453,Carl,Prechezer
1392,d7523,Daniel,Geller
1393,d881, Dayna,Goldfine
1396,d21006,Tony,Randel
1398,d20038,Steve,White
1400,d7415,Damiano,Damiani
1402,d20826,Tom,Berry
1403,d17157,Paul,Morrissey
1404,d9400,Fred,Walton
1408,d10885,Irvin S. Yeaworth,Jr.
1409,d3299, Russell S. Doughten,Jr.
1410,d11810,Jeffrey,Bloom
1414,d11363,James,Whale
1415,d7443,Dan,Curtis
1418,d10982,J. Lee,Thompson
1420,d17180,Paul,Schrader
1422,d9065,F.W.,Murnau
1423,d5553,Augusto,Caminito
1424,d2433, Mario,Caiano
1425,d2164, Klaus,Kinski
1426,d2549, Maurizio,Lucidi
1427,d2918, Pasquale,Squitieri
1428,d2356, Luigi,Cozzi(co-director)
1430,d6019,Bob,Rafelson
1431,d13616,Kevin,Spacey
1432,d5637,Barbra,Streisand
1433,d13978,Lars von,Trier
1434,d16728,Ole,Bornedal
1435,d12710,Jonathan,Frakes
1436,d19268,Scott,Hicks
1437,d5936,Billy Bob,Thornton
1439,d15902,Michelangelo,Antonioni
1440,d12194,Joe,Berlinger
1441,d506, Bruce,Sinofsky
1443,d10305,Hans Petter,Moland
1444,d16974,Patrice,Leconte
1447,d7325,Curzio,Malaparte
1448,d7085,Claire,Denis
1451,d16441,Nicholas,Meyer
1452,d21666,William,Shatner
1454,d14129,Leonard,Nimoy
1460,d16976,Patricia,Birch
1463,d7534,Daniel J.,Sullivan
1465,d12860,Joseph H.,Lewis
1468,d12189,Joe,Alves
1471,d4650,Alexander,Payne
1472,d6420,Cameron,Crowe
1477,d5155,Anjelica,Huston
1479,d11963,Jerry,Zaks
1480,d15116,Martin,Donovan
1483,d15998,Mike,Judge
1484,d2692, Mike de,Seve
1485,d489, Brian,Mulroney
1486,d4043, Yvette,Kaplan
1491,d18459,Robert,Harling
1493,d20493,Terry,George
1494,d7457,Dan,Ireland
1495,d4430,Albert,Brooks
1500,d16227,Murray,Lerner
1502,d17882,Ralph,Ziman
1505,d3235, Robert,Young
1507,d18385,Robert,Butler
1508,d15815,Michael,Rymer
1510,d18672,Roger,Christian
1512,d20585,Thomas,Carter
1513,d9362,François,Dupeyron
1514,d20088,Steven,Paul
1515,d4929,Andrew,Birkin
1517,d17323,Peter,Baldwin
1518,d8519,E. Max,Frye
1521,d19863,Stefan,Schwietert
1525,d11433,Jan,Sverák
1526,d21431,Vondie,Curtis-Hall
1527,d5854,Beth,Gage
1528,d1279, George,Gage
1529,d6996,Christopher,Guest
1530,d19419,Sergei,Bodrov
1533,d7284,Craig,Rosenberg
1534,d17154,Paul,Miller
1538,d6023,Bob,Spiers
1539,d19938,Stephen,Kessler
1540,d11057,Jack,Fisher
1542,d7885,David,Lynch
1545,d15570,Merzak,Allouache
1547,d17475,Peter,Spirer
1548,d14944,Mark,Christopher
1549,d3757, Tom,DeCerchio
1550,d3759, Tom,Donaghy
1551,d2816, Nickolas,Perry
1557,d20549,Theodore,Witcher
1562,d10052,Greg,Mottola
1567,d14954,Mark,Dindal
1568,d18575,Robert,Townsend
1569,d8782,Emma-Kate,Croghan
1570,d19620,Shuki,Levy
1571,d873, David,Winning
1573,d10335,Hark,Tsui
1576,d9665,George,Armitage
1577,d14166,Leslie,Greif
1578,d14513,Lynne,Stopkewich
1579,d20894,Tom,Schulman
1582,d11077,Jack N.,Green
1583,d4624,Alex,Sichel
1584,d19478,Seth Zvi,Rosenfeld
1585,d16282,Nana,Dzhordzhadze
1586,d7903,David,Mirkin
1589,d17357,Peter,Duncan
1590,d11600,Jay,Roach
1591,d12735,Jonathan,Mostow
1592,d10074,Gregor,Nicholas
1593,d7581,Daniel,Taplitz
1594,d16137,Mo,Ogrodnik
1595,d13644,Kiefer,Sutherland
1596,d13902,L.A.,Puopolo
1597,d18781,Ronny,Yu
1600,d17559,Philip,Goodhew
1602,d13567,Kevin,Bacon
1604,d4291,Agnès,Varda
1605,d12222,Joe,Mantello
1606,d15245,Masayuki,Suo
1607,d8081,Dee,McLachlan
1608,d13563,Kevin,Allen
1609,d10113,Griffin,Dunne
1610,d14980,Mark,Herman
1611,d7825,David,Hare
1613,d11131,Jacques,Doillon
1615,d7401,Dale,Rosenbloom
1616,d8760,Emilio,Estevez
1617,d7094,Clare,Peploe
1620,d19720,Simon,West
1621,d13068,Julia,Dyer
1623,d13912,Laetitia,Masson
1625,d18539,Robert,Patton-Spruill
1626,d4276,Adrienne,Shelly
1627,d6913,Christian,Faber
1628,d7487,Dana,Lustig
1630,d9175,Finn,Taylor
1632,d12099,Jim,Wilson
1635,d19936,Stephen,Kay
1636,d21937,Yvonne,Rainer
1638,d19579,Shin'ya,Tsukamoto
1639,d7350,Cédric,Klapisch
1643,d16159,Mohsen,Makhmalbaf
1644,d20980,Tony,Gatlif
1645,d19280,Scott,Michell
1652,d19599,Shirley,Barrett
1654,d12499,John,Milius
1658,d14921,Mark A.Z.,Dippé
1659,d6670,Charles Martin,Smith
1661,d16384,Neil,LaBute
1662,d19061,Sam,Pillsbury
1666,d13524,Kenneth,Johnson
1668,d5896,Bill,Duke
1669,d5094,Andy,Cadiff
1671,d6166,Brett,Ratner
1673,d12510,John,Nicolella
1678,d21016,Tony,Vitale
1679,d15937,Miguel,Arteta
1682,d16082,Mimi,Leder
1686,d9738,George Tillman,Jr.
1687,d15371,Matthew,Harrison
1688,d18492,Robert,Kurtzman
1691,d9462,Félix Enríquez,Alcalá
1693,d12522,John Patrick,Kelley
1696,d13463,Keith,Samples
1699,d9599,Gavin,Wilding
1701,d14270,Lionel C.,Martin
1702,d17339,Peter,Cattaneo
1703,d16293,Nancy,Meckler
1704,d12482,John,Madden
1705,d12054,Jim,Gillespie
1707,d20140,Stuart,Gillard
1708,d5118,Andy,Wilson
1709,d15056,Mark,Waters
1714,d4997,Andrew,Niccol
1715,d6688,Charles,Sturridge
1718,d12512,John,O'Hagan
1720,d16186,Morgan J.,Freeman
1721,d13344,Kasi,Lemmons
1722,d11725,Jeb,Stuart
1723,d12070,Jim,Kouf
1727,d18419,Robert Downey,Sr.
1728,d7250,Costa-Gavras,
1732,d12694,Jonas,Pate
1733,d1974, Josh,Pate
1735,d17196,Paul Thomas,Anderson
1741,d4633,Alex,Zamm
1742,d17391,Peter,Howitt
1743,d12542,John R.,Leonetti
1747,d5942,Billy,Hopkins
1750,d8311,Don,Bluth
1751,d1237, Gary,Goldman
1753,d11712,Jean-Pierre,Jeunet
1754,d19265,Scott,Harris
1756,d18421,Robert,Duvall
1757,d4289,Agnès,Merlet
1758,d19346,Sean,Mathias
1759,d5503,Ash,Baron-Cohen
1760,d14384,Louis,Saia
1767,d9965,Goetz,Grossmann
1768,d17842,Raja,Gosnell
1769,d12249,Joel B.,Marsden
1770,d15138,Martin,Kitrosser
1772,d9992,Gore,Verbinski
1773,d19939,Stephen,Kijak
1774,d7076,Cindy,Sherman
1775,d7949,David,Rocksavage
1777,d18649,Rodney,Gibbons
1779,d6149,Bret,McCormick
1781,d18691,Roger,Spottiswoode
1782,d19476,Seth Michael,Donsky
1783,d9603,Gaël,Morel
1784,d18149,Richard,Friedenberg
1787,d4412,Alan,Rickman
1794,d4347,Alain,Berliner
1796,d19350,Sean,McNamara
1797,d9711,George,Mendeluk
1798,d7642,Darin,Scott
1799,d12851,Joseph,Dorman
1800,d8050,Dean,Semler
1805,d14642,Manny,Coto
1806,d15969,Mikael,Salomon
1809,d19862,Stefan,Schwartz
1815,d6186,Brian,Evans
1816,d15186,Marvin,Baker
1817,d474, Bret,Michaels
1818,d6710,Charlie,Peters
1819,d4525,Aleksandr,Sokurov
1820,d5281,Antoine,Fuqua
1822,d15022,Mark,Pavia
1825,d16073,Millicent,Shelton
1826,d9280,Frank,Coraci
1828,d15791,Michael,Paxton
1829,d18418,Robert,Dornhelm
1830,d18598,Roberto,Benabib
1834,d16610,Nina Gilden,Seavey
1835,d13310,Kari,Skogland
1839,d18171,Richard,Kwietniowski
1840,d12809,Jorge,Fons
1842,d7734,David,Breashears
1843,d3536, Stephen,Judson
1844,d1348, Greg,MacGillivray
1845,d12706,Jonathan,Darby
1846,d17450,Peter,O'Fallon
1847,d17912,Randall,Wallace
1850,d12549,John,Roberts
1852,d20362,Takeshi,Kitano
1854,d6008,Bob,Gosse
1855,d14528,M. Night,Shyamalan
1857,d10659,Howard,Goldberg
1858,d11350,James,Toback
1863,d19986,Steve,Boyum
1865,d10788,Ice,Cube
1870,d7273,Craig,Lahiff
1872,d7891,David,Mamet
1880,d5640,Barnet,Kellman
1882,d11179,Jake,Kasdan
1883,d9566,Gary,Oldman
1884,d12442,John,Johnson
1886,d5243,Anthony,Hickox
1887,d13108,Julie,Davis
1888,d7766,David,DeCoteau
1889,d13024,Juan José,Campanella
1892,d20796,Todd,Holland
1895,d19089,Sammo Kam-Bo,Hung
1896,d4129,Abbas,Kiarostami
1897,d16029,Mike van,Diem
1898,d17753,Pål,Sletaune
1900,d12591,John,Warren
1901,d13950,Larry,David
1903,d13710,Kirk,Wong
1904,d6456,Carl,Schenkel
1906,d20701,Tim,McCanlies
1907,d14141,Leonid,Boyko
1908,d3896, Vyacheslav,Krishtofovich
1911,d11253,James F.,Robinson
1912,d12037,Jill,Sprecher
1916,d20567,Thom,Fitzgerald
1918,d9415,Frederik Du,Chau
1920,d21501,Warren,Beatty
1922,d8340,Don,Roos
1923,d15747,Michael,Martin
1926,d8935,Erik,Skjoldbjærg
1927,d5323,Antonio,Tibaldi
1928,d19288,Scott,Reynolds
1930,d6526,Caroline,Link
1932,d10369,Harry,Elfont
1933,d888, Deborah,Kaplan
1934,d8162,Des,McAnuff
1935,d14282,Lisa,Cholodenko
1936,d7876,David,Leland
1937,d14032,Lavinia,Currier
1938,d14593,Majid,Majidi
1939,d20696,Tim,Kirkman
1940,d20654,Tiffanie,DeBartolo
1941,d7036,Christopher Scott,Cherot
1943,d14657,Manuel,Pradal
1945,d20967,Tony,Bancroft
1946,d355, Barry,Cook
1947,d14678,Marc,Evans
1948,d18303,Rob,Bowman
1949,d16896,Paddy,Breathnach
1953,d6814,Chris,Eyre
1955,d21342,Vincent,Gallo
1960,d7656,Darren,Aronofsky
1961,d20232,Susan,Skoog
1964,d8621,Edward D. Wood,Jr.
1966,d1427, Harry d'Abbadie,d'Arrast
1967,d10365,Harry,Beaumont
1969,d21548,Wesley,Ruggles
1970,d8579,Edmund,Goulding
1971,d9297,Frank,Lloyd
1974,d21615,William,Dieterle
1982,d14006,Laurence,Olivier
1983,d18547,Robert,Rossen
1984,d6570,Cecil B.,DeMille
1987,d8093,Delbert,Mann
1988,d11936,Jerome,Robbins
1989,d3234, Robert,Wise
1999,d10695,Hugh,Hudson
2007,d4579,Alex,Cox
2009,d12059,Jim,Henson
2010,d12434,John,Hughes
2011,d11087,Jack,Sholder
2016,d19359,Sean S.,Cunningham
2019,d12895,Joseph,Zito
2020,d7628,Danny,Steinmann
2021,d20875,Tom,McLoughlin
2022,d12339,John Carl,Buechler
2023,d18320,Rob,Hedden
2025,d18258,Rick,Rosenthal
2026,d20936,Tommy Lee,Wallace
2028,d8305,Dominique,Othenin-Girard
2029,d17136,Paul,Lynch
2030,d6297,Bruce,Pittman
2031,d18762,Ron,Oliver
2032,d3001, Peter R.,Simpson
2033,d7137,Clay,Borris
2035,d12460,John,Lafia
2036,d11043,Jack,Bender
2037,d20765,Tobe,Hooper
2039,d9573,Gary,Sherman
2042,d21655,William Peter,Blatty
2050,d20551,Theresa,Connelly
2051,d15776,Michael,Oblowitz
2056,d18773,Ronald,Neame
2057,d9564,Gary,Nelson
2059,d21352,Vincent,McEveety
2060,d11055,Jack,Donohue
2064,d1339, Graham,Heid
2067,d2857, Norman,Wright
2068,d305, Arthur,Davis
2076,d4261,Adrian,Lyne
2077,d7920,David,Nutter
2080,d20937,Tommy,O'Haver
2081,d21887,Yuan,Zhang
2088,d18876,Rupert,Wainwright
2091,d11744,Jeff,Blyth
2093,d6660,Charles,Jarrott
2096,d20072,Steven Hilliard,Stern
2101,d529, Burny,Mattinson
2102,d846, David,Michener
2107,d13533,Kenny,Ortega
2112,d9182,Fletcher,Markle
2114,d16294,Nancy,Meyers
2115,d8022,David,Zucker
2116,d19179,Sarah,Kelly
2117,d19111,Sandra,Goldbacher
2121,d11147,Jacques,Tourneur
2124,d17427,Peter,Masterson
2129,d14235,Liliana,Cavani
2130,d10928,István,Szabó
2132,d11913,Jeremy,Kagan
2145,d3982, Wolfgang,Reitherman
2152,d10465,Hendel,Butoy
2153,d2670, Mike,Gabriel
2154,d12474,John,Lounsbery
2158,d20779,Toby,Shelton
2159,d3627, Tad,Stones
2160,d71, Alan,Zaslove
2161,d21487,Walter,Murch
2167,d10397,Harve,Foster
2170,d21736,Xavier,Koller
2171,d21127,Ub,Iwerks
2172,d3907, Walt,Disney
2175,d20081,Steven,Lisberger
2183,d17878,Ralph S.,Singleton
2186,d17869,Ralph,Bakshi
2189,d19940,Stephen,King
2191,d14210,Lewis,Teague
2192,d9432,Fritz,Kiersch
2194,d1238, Gary,Goldman(co-director)
2195,d757, Dan,Kuenster(co-director)
2199,d11987,Jesse,Peretz
2200,d12414,John,Hamburg
2201,d21147,Ulrike,Koch
2208,d11953,Jerry,Lewis
2209,d6624,Charles A.,Nichols
2210,d1552, Iwao,Takamoto
2211,d15154,Martin,Rosen
2214,d1182, Frank,Oz
2216,d17536,Phil,Nibbelink
2217,d3497, Simon,Wells
2222,d15624,Michael,Chapman
2224,d8994,Ethan,Wiley
2225,d11394,Jamie,Uys
2227,d18186,Richard,Martin
2229,d13613,Kevin Rodney,Sullivan
2230,d20380,Tamara,Jenkins
2231,d17742,Pupi,Avati
2232,d5880,Bigas,Luna
2233,d7057,Chuck,Parello
2238,d12356,John De,Bello
2239,d17368,Peter,George
2242,d19948,Stephen,Norrington
2243,d17903,Randa,Haines
2244,d4380,Alan,Cohn
2245,d16967,Pat,Proft
2246,d6081,Brad,Anderson
2247,d19180,Sarah,Kernochan
2248,d21361,Vincent,Ward
2264,d5922,Bill,Plympton
2266,d18380,Robert,Bierman
2267,d9367,François,Ozon
2270,d6020,Bob,Saget
2272,d21649,William,Nicholson
2292,d5064,André,Charlot
2293,d1573, Jack,Hulbert
2294,d2955, Paul,Murray
2295,d140, Alfred,Hitchcock
2301,d9239,Francis,Lee
2308,d21365,Vincenzo,Natali
2309,d20741,Timothy,Hutton
2310,d21087,Troy,Byer
2311,d13928,Lance,Hool
2312,d15049,Mark Steven,Johnson
2313,d18574,Robert,Towne
2316,d20969,Tony,Bill
2317,d14206,Lewis John,Carlino
2320,d20377,Tamar Simon,Hoffs
2326,d17066,Paul,Brickman
2327,d17470,Peter,Sellars
2330,d19671,Silvio,Narizzano
2332,d6630,Charles,Band
2333,d11959,Jerry,Schatzberg
2338,d6457,Carl,Schultz
2340,d7433,Dan,Aykroyd
2341,d20496,Terry,Hughes
2345,d7998,David,Veloz
2348,d11966,Jerzy,Domaradzki
2349,d13931,Lance,Mungia
2351,d17892,Ramin,Niami
2353,d11375,Jamie,Blanks
2354,d7774,David,Dobkin
2358,d19553,Shekhar,Kapur
2359,d14259,Lindsay,Anderson
2360,d17670,Piers,Haggard
2361,d3159, Richard,Quine
2362,d3006, Peter,Sellers
2363,d9985,Gordon,Douglas
2369,d20240,Susanna,Styron
2370,d8842,Eric,Darnell
2371,d3724, Tim,Johnson
2372,d19840,Stanley,Tucci
2375,d12528,John,Pieplow
2381,d12489,John,Maybury
2382,d14691,Marc,Levin
2385,d5470,Arthur,Marks
2386,d19861,Stefan,Ruzowitzky
2394,d9027,Evan,Dunsky
2396,d5927,Bill,Ryan
2398,d9571,Gary,Ross
2400,d5787,Bennett,Miller
2401,d18599,Roberto,Benigni
2402,d21071,Trey,Parker
2404,d12417,John,Harrison
2406,d20989,Tony,Kaye
2407,d18977,S.R.,Bindler
2408,d18173,Richard,LaGravenese
2409,d10732,Hype,Williams
2417,d15109,Martin,Brest
2419,d6292,Bruce,McDonald
2420,d10989,J. Todd,Anderson
2421,d5038,Andrey,Konchalovskiy
2422,d8998,Eugene,Corr
2423,d6326,Bryan,Forbes
2427,d11238,James D.,Parriott
2431,d10809,Igor,Kovalyov
2432,d2859, Norton,Virgien
2434,d210, Andrew,Stanton(co-director)
2436,d21491,Walter,Salles
2437,d17731,Predrag,Antonijevic
2438,d13707,Kirk,Jones
2439,d20633,Thomas,Vinterberg
2442,d10913,Ishirô,Honda
2443,d13744,Koji,Hashimoto
2444,d3068, R.J.,Kizer
2446,d15565,Merian C.,Cooper
2447,d1081, Ernest B.,Schoedsack
2448,d12408,John,Guillermin
2450,d20231,Susan,Seidelman
2457,d12397,John,Glen
2460,d11956,Jerry,Paris
2461,d1627, James,Signorelli
2463,d12049,Jim,Drake
2464,d4403,Alan,Myerson
2465,d17328,Peter,Bonerz
2467,d8048,Dean,Parisot
2468,d16372,Neil,Abramson
2469,d17324,Peter,Berg
2470,d9157,Ferzan,Ozpetek
2474,d21090,Troy,Miller
2476,d6130,Brenda,Chapman
2477,d3551, Steve,Hickner
2481,d9951,Glenn,Jordan
2482,d9733,George,Seaton
2484,d12353,John D.,Hancock
2493,d20277,Sylvester,Stallone
2499,d11058,Jack,Fisk
2500,d4401,Alan,Metter
2510,d17105,Paul,Greengrass
2511,d20486,Terrence,Malick
2514,d8947,Ernest B.,Schoedsack
2518,d15498,Maya,Angelou
2519,d5233,Anthony,Drazan
2522,d11019,J.S.,Cardone
2526,d4857,Anand,Tucker
2527,d21581,Willard,Carroll
2528,d19515,Shane,Meadows
2532,d12331,John,Bruno
2533,d18638,Rod,Amateau
2534,d21582,Willard,Huyck
2535,d20651,Tibor,Takács
2538,d13841,Kurt,Neumann
2540,d6891,Chris,Walas
2542,d14994,Mark L.,Lester
2545,d11748,Jeff,Burr
2546,d13664,Kim,Henkel
2548,d878, David,Zucker
2549,d1777, Jerry,Zucker
2552,d9939,Glen,Pitre
2556,d17359,Peter,Faiman
2557,d12347,John,Cornell
2558,d11765,Jeff,Kanew
2566,d5189,Anne,Fontaine
2569,d22042,Álex de la,Iglesia
2570,d21011,Tony,Spiridakis
2571,d18472,Robert,Iscove
2572,d16295,Nancy,Savoca
2573,d12198,Joe,Carnahan
2574,d15796,Michael,Powell
2575,d7634,Daphna,Kastner
2576,d6196,Brian,Helgeland
2577,d15051,Mark,Tarlov
2578,d16233,Myles,Berkowitz
2580,d11311,James,Moll
2581,d18053,René,Laloux
2585,d13079,Julia,Sweeney
2586,d7663,Darren,Stein
2589,d19088,Samira,Makhmalbaf
2590,d18289,Risa Bramon,Garcia
2595,d15644,Michael,Davis
2596,d18226,Richard,Wenk
2598,d19628,Shôhei,Imamura
2599,d15195,Mary,Lambert
2601,d7937,David,Price
2602,d11242,James D.R.,Hickox
2605,d21606,William,Castle
2606,d3276, Rosemary,Horvath
2608,d1454, Henry,Hathaway
2609,d11088,Jack,Smight
2610,d11951,Jerry,Jameson
2611,d11264,James,Goldstone
2615,d15634,Michael,Crichton
2618,d20450,Ted,Post
2621,d8347,Don,Taylor
2622,d7230,Corey,Allen
2623,d15032,Mark,Robson
2624,d7883,David Lowell,Rich
2625,d10894,Irwin,Allen
2626,d15366,Matthew,Diamond
2629,d18684,Roger,Kumble
2630,d10196,Guy,Ritchie
2631,d4172,Adam,Bernstein
2633,d16869,P.J.,Castellaneta
2635,d20136,Stuart,Burkin
2636,d13397,Katt,Shea
2637,d3218, Robert,Mandel
2638,d6870,Chris,Roberts
2641,d5992,Bob,Balaban
2642,d21704,Wolf,Rilla
2643,d5291,Anton,Leader
2644,d5997,Bob,Clark
2645,d18310,Rob,DeFranco
2646,d9586,Gaspar,Noé
2651,d13384,Katja von,Garnier
2652,d15090,Marshall,Herskovitz
2653,d5650,Barry J.,Hershey
2655,d15438,Maurice,Joyce
2658,d19056,Sam,Miller
2659,d20984,Tony,Goldwyn
2662,d9846,Gil,Junger
2663,d6504,Carlos,Saura
2665,d8915,Erick,Zonca
2666,d14903,Marion,Vernoux
2667,d17574,Philip,Saville
2668,d10567,Hilary,Brougher
2669,d7023,Christopher,Nolan
2673,d1413, Hark,Tsui
2675,d7692,Dave,Meyers
2676,d13130,Julio,Medem
2679,d9693,George,Haas
2681,d16773,Olivier,Ducastel(co-director)
2682,d1589, Jacques,Martineau(co-director)
2683,d6105,Bradley,Battersby
2685,d4473,Alejandro,Amenábar
2686,d7648,Dariusz,Jablonski
2687,d11310,James,Merendino
2693,d15556,Meng Hua,Ho
2695,d11847,Jennifer,Baichwal
2697,d18646,Rodman,Flender
2698,d19713,Simon,Shore
2700,d20649,Tian-Ming,Wu
2701,d20971,Tony,Bui
2704,d20566,Thom,Eberhardt
2705,d12101,Jim,Wynorski
2709,d18339,Rob,Sitch
2710,d14251,Linda,Kandel
2711,d17167,Paul,Quinn
2712,d12152,Joan,Chen
2714,d7942,David,Raynr
2715,d10580,Hirokazu,Koreeda
2716,d7542,Daniel,Lee
2717,d7908,David,Moreton
2718,d14178,Leslie,Woodhead
2719,d524, Bud,Greenspan
2721,d17389,Peter Ho-Sun,Chan
2723,d4831,Amos,Poe
2724,d21699,Wojciech,Has
2725,d13324,Karl,Freund
2726,d20476,Terence,Fisher
2727,d14165,Leslie,Goodwins
2728,d18018,Reginald Le,Borg
2729,d7047,Christy,Cabanne
2730,d10357,Harold,Young
2731,d9312,Frank,Perry
2733,d18179,Richard,Lester
2734,d3150, Richard,Donner
2736,d19652,Sidney J.,Furie
2737,d20781,Tod,Browning
2738,d2071, Karl,Freund
2739,d8944,Erle C.,Kenton
2742,d18817,Rowland V.,Lee
2744,d18834,Roy William,Neill
2746,d18563,Robert,Siodmak
2747,d9741,George,Waggner
2748,d17608,Philippe,Mora
2749,d11041,Jack,Arnold
2750,d12087,Jim,Sharman
2751,d16030,Mikel,Conrad
2752,d14605,Malcolm,Leo
2753,d209, Andrew,Solt
2754,d6928,Christian,Nyby
2757,d6382,Byron,Haskin
2758,d18448,Robert,Gordon
2759,d8345,Don,Siegel
2760,d9385,Fred F.,Sears
2761,d18673,Roger,Corman
2762,d21372,Virgil W.,Vogel
2767,d12836,Josef,Rusnak
2768,d20550,Theodoros,Angelopoulos
2770,d14832,Maria,Ripoll
2774,d13785,Kristi,Jacobson
2775,d2323, Lori,Silverbush
2776,d21662,William,Roth
2777,d18523,Robert Meyer,Burnett
2780,d4367,Alain,Zaloum
2781,d21927,Yvan Le,Moine
2783,d6798,Chris,Buck
2784,d2139, Kevin,Lima
2786,d4970,Andrew J.,Kuehn
2789,d20906,Tom,Tykwer
2790,d18688,Roger,Nygard
2792,d18814,Rowan,Woods
2793,d9245,Francis,Veber
2795,d12582,John,Tatoulis
2800,d19314,Scott,Ziehl
2801,d14152,Leos,Carax
2802,d16766,Olivier,Assayas
2803,d17207,Paul,Weitz
2804,d648, Chris,Weitz
2805,d15023,Mark,Pellington
2807,d20687,Tim,Hill
2808,d7553,Daniel,Myrick
2809,d994, Eduardo,Sánchez
2813,d18245,Rick,Famuyiwa
2817,d15785,Michael Patrick,Jann
2819,d7853,David,Kellogg
2820,d12050,Jim,Fall
2822,d13689,Kinka,Usher
2824,d15795,Michael,Polish
2830,d9370,François,Truffaut
2835,d9619,Gene,Saks
2836,d17456,Peter R.,Hunt
2839,d19905,Stephen,Carpenter
2840,d1740, Jeffrey,Obrow
2842,d5847,Bertrand,Blier
2843,d11939,Jerrold,Freedman
2848,d589, Charles B.,Griffith
2849,d2565, Mel,Welles
2856,d11812,Jeffrey,Delman
2859,d10006,Graeme,Clifford
2862,d13873,Károly,Makk
2863,d6085,Brad,Bird
2867,d17150,Paul,McGuigan
2868,d20784,Tod,Williams
2869,d12585,John,Turturro
2870,d9576,Gary,Sinyor
2874,d4216,Adam,Rifkin
2876,d5197,Anne,Wheeler
2877,d4847,Ana,Kokkinos
2878,d5173,Anna Maria,Tatò
2879,d12862,Joseph,Henabery
2880,d17380,Peter,Hall
2882,d523, Buck,Henry
2889,d9620,Gene,Wilder
2891,d10769,Ian,MacNaughton
2893,d2671, Mike,Hodges
2894,d10011,Graham,Baker
2898,d13487,Ken,Finkleman
2906,d15228,Masami,Hata
2907,d3966, William T.,Hurtz
2913,d13623,Kevin,Williamson
2914,d15576,Mic,Rodgers
2916,d11760,Jeff,Franklin
2917,d19214,Satoshi,Kon
2918,d17555,Philip Frank,Messina
2920,d7064,Chuck,Workman
2921,d7294,Crane,Wilbur
2927,d5889,Bill,Colleran
2928,d1874, John,Gielgud
2932,d16298,Nanette,Burstein
2933,d477, Brett,Morgen
