,imdb_id,director_id
39974,tt1118084,d20921
39975,tt0238825,d14799
39976,tt0120261,d11468
39977,tt1808045,d5296
39978,tt0100388,d14799
39979,tt0986232,d7647
39980,tt0476872,d11418
39981,tt0489134,d16194
39982,tt0489134,d3688
39983,tt0476680,d20471
39984,tt2113820,d5057
39985,tt1420543,d18942
39986,tt2540072,d16253
39987,tt2282989,d14550
39988,tt4128514,d18943
39989,tt1344726,d13135
39990,tt3337188,d8799
39991,tt3337188,d1156
39992,tt0073715,d14724
39993,tt0065790,d4386
39994,tt3141810,d12084
39995,tt1847584,d9774
39996,tt0088853,d8897
39997,tt0135173,d5807
39998,tt1361838,d12816
39999,tt0368375,d10367
40000,tt0032487,d6371
40001,tt0031406,d18121
40002,tt1851988,d13248
40003,tt1305803,d19807
40004,tt0026632,d15638
40005,tt0009369,d9063
40006,tt0009369,d1631
40007,tt0031648,d9723
40008,tt0040593,d11070
40009,tt1600429,d16253
40010,tt0040805,d21594
40011,tt0030781,d10379
40012,tt0031999,d16830
40013,tt3510480,d11571
40014,tt3169770,d7495
40015,tt0496386,d9341
40016,tt0047680,d11638
40017,tt0047300,d13442
40018,tt3581384,d10655
40019,tt0424359,d14153
40020,tt1727578,d16253
40021,tt0020814,d13116
40022,tt0016232,d13116
40023,tt0024710,d13116
40024,tt0061568,d13116
40025,tt0056921,d13116
40026,tt0055839,d13116
40027,tt0053671,d13116
40028,tt0053050,d13116
40029,tt0050854,d13116
40030,tt0051172,d13116
40031,tt0047217,d13116
40032,tt0048104,d13116
40033,tt0042988,d13116
40034,tt0038824,d13116
40035,tt0036757,d18018
40036,tt0036757,d2026
40037,tt0035885,d13116
40038,tt0124314,d13116
40039,tt0031309,d13116
40040,tt0027688,d13116
40041,tt0025471,d13116
40042,tt0020656,d13116
40043,tt0023345,d13116
40044,tt0018187,d13116
40045,tt4080728,d10289
40046,tt0044705,d13841
40047,tt0039011,d13841
40048,tt1517213,d17690
40049,tt0242590,d17690
40050,tt0073589,d17807
40051,tt0423372,d19950
40052,tt2321249,d9995
40053,tt4466936,d7169
40054,tt0093115,d11946
40055,tt0245567,d18340
40056,tt0100943,d15062
40057,tt0107505,d11056
40058,tt0107870,d4429
40059,tt0107870,d590
40060,tt0097174,d4695
40061,tt0099388,d10667
40062,tt0109666,d11297
40063,tt5251348,d15941
40064,tt0076684,d18496
40065,tt0060590,d16845
40066,tt5278868,d18799
40067,tt5278868,d3202
40068,tt5275844,d19798
40069,tt4144190,d20809
40070,tt1594972,d21066
40071,tt2869728,d20717
40072,tt3471098,d17998
40073,tt4669210,d20412
40074,tt0428059,d21136
40075,tt0115479,d18605
40076,tt1851050,d18605
40077,tt1851050,d1139
40078,tt0390418,d6287
40079,tt4870838,d11598
40080,tt0344766,d18835
40081,tt3461274,d17685
40082,tt0077343,d6031
40083,tt4285198,d4541
40084,tt2245988,d16253
40085,tt0074635,d7829
40086,tt0071644,d7829
40087,tt0304927,d16344
40088,tt1593807,d8299
40089,tt1977915,d17612
40090,tt3108840,d19284
40091,tt0165477,d6915
40092,tt1465494,d5961
40093,tt1292648,d21537
40094,tt0056950,d9890
40095,tt0058289,d9890
40096,tt0059114,d9890
40097,tt2964120,d19587
40098,tt0060956,d9890
40099,tt0061773,d9890
40100,tt0062047,d9890
40101,tt3359366,d5826
40102,tt0054099,d9890
40103,tt0321353,d10901
40104,tt0474361,d9183
40105,tt0474361,d2151
40106,tt0075915,d19165
40107,tt0076855,d4291
40108,tt2158649,d21247
40109,tt2366035,d15833
40110,tt1083452,d8181
40111,tt4387040,d17843
40112,tt4399594,d4154
40113,tt0200096,d19450
40114,tt0065120,d19450
40115,tt0064611,d19450
40116,tt0070781,d19450
40117,tt0070584,d19450
40118,tt0101893,d7608
40119,tt0077470,d4429
40120,tt2005299,d4796
40121,tt0168749,d8601
40122,tt0293567,d8602
40123,tt0485634,d12962
40124,tt1160004,d15180
40125,tt1160004,d3863
40126,tt1243375,d9154
40127,tt1760958,d7895
40128,tt2377398,d14473
40129,tt0162243,d16453
40130,tt0162243,d3352
40131,tt4019560,d9606
40132,tt0870958,d7381
40133,tt1512738,d11605
40134,tt3399896,d14684
40135,tt2265080,d21579
40136,tt2753048,d15215
40137,tt3478962,d15505
40138,tt1087865,d20384
40139,tt2492002,d5199
40140,tt2492002,d2161
40141,tt2771506,d6167
40142,tt3893038,d19579
40143,tt0063549,d17634
40144,tt2362062,d14592
40145,tt0202223,d13010
40146,tt3398052,d10235
40147,tt2361602,d13461
40148,tt0203672,d4982
40149,tt3018070,d18707
40150,tt4086032,d5818
40151,tt3594826,d13268
40152,tt4466544,d17590
40153,tt0065932,d20511
40154,tt0076902,d13139
40155,tt0380726,d11967
40156,tt0485701,d21809
40157,tt0114429,d21412
40158,tt0402714,d12649
40159,tt2321163,d18026
40160,tt0207784,d9819
40161,tt3008014,d11156
40162,tt1048097,d16253
40163,tt2257602,d11719
40164,tt1421048,d19513
40165,tt3059816,d16493
40166,tt1663655,d13589
40167,tt1663655,d2595
40168,tt3254796,d4274
40169,tt1618448,d14365
40170,tt3984320,d20732
40171,tt3984320,d2043
40172,tt1401656,d20358
40173,tt3975510,d4951
40174,tt5275828,d21538
40175,tt3586930,d4230
40176,tt5039822,d12890
40177,tt2477218,d19350
40178,tt1725995,d5615
40179,tt1064215,d10194
40180,tt1064215,d1048
40181,tt4000936,d20190
40182,tt1582466,d21336
40183,tt0485777,d15896
40184,tt3040216,d20702
40185,tt1878805,d16253
40186,tt4940780,d4555
40187,tt3182590,d9010
40188,tt4103992,d19546
40189,tt2504580,d5579
40190,tt3882082,d21598
40191,tt4337690,d15795
40192,tt0080080,d7078
40193,tt4552524,d8389
40194,tt4552524,d4013
40195,tt3907156,d17251
40196,tt0101479,d5185
40197,tt0101479,d2143
40198,tt0101479,d1624
40199,tt2238086,d16788
40200,tt3564794,d16761
40201,tt0087436,d15289
40202,tt1007032,d18352
40203,tt2390630,d4898
40204,tt1977002,d12242
40205,tt1977002,d33
40206,tt0416214,d7593
40207,tt0416214,d1524
40208,tt0030694,d10158
40209,tt4293698,d17299
40210,tt4175888,d5715
40211,tt0313532,d7285
40212,tt3864024,d15304
40213,tt0385048,d14792
40214,tt0052529,d19655
40215,tt2265179,d20002
40216,tt0101578,d11252
40217,tt1986769,d17952
40218,tt1986769,d1276
40219,tt3231054,d13612
40220,tt0487116,d21515
40221,tt0076149,d17037
40222,tt5278464,d21563
40223,tt2580382,d19921
40224,tt0062636,d9910
40225,tt1773315,d7849
40226,tt1507355,d12947
40227,tt3882074,d16850
40228,tt2436672,d7999
40229,tt0388667,d14119
40230,tt3597510,d12147
40231,tt2262345,d18958
40232,tt0105162,d14528
40233,tt2136914,d16346
40234,tt0015384,d21312
40235,tt0080789,d18493
40236,tt0114127,d14322
40237,tt0138068,d9018
40238,tt3422078,d6909
40239,tt3422078,d1168
40240,tt1671547,d7932
40241,tt3702652,d12301
40242,tt0043994,d7902
40243,tt1860213,d7464
40244,tt0068280,d16844
40245,tt5037902,d21431
40246,tt0056405,d17716
40247,tt0056405,d3485
40248,tt0081423,d18443
40249,tt2882590,d5570
40250,tt4761270,d5043
40251,tt3270538,d17350
40252,tt3270538,d2109
40253,tt3270538,d1656
40254,tt0384177,d5850
40255,tt3355698,d20519
40256,tt0174931,d20757
40257,tt0189160,d21415
40258,tt2650718,d8221
40259,tt4643844,d8587
40260,tt3907858,d16920
40261,tt2025690,d7270
40262,tt0856797,d13509
40263,tt4009820,d16014
40264,tt1385943,d11412
40265,tt0283941,d4923
40266,tt3526286,d20403
40267,tt5237552,d14074
40268,tt3089126,d6147
40269,tt4614910,d5480
40270,tt3442634,d17512
40271,tt0065775,d18205
40272,tt0049293,d10459
40273,tt5207116,d10464
40274,tt5207116,d3058
40275,tt5207116,d3593
40276,tt5207116,d2758
40277,tt5207116,d280
40278,tt5207116,d3351
40279,tt5207116,d3063
40280,tt5207116,d3082
40281,tt5207116,d3079
40282,tt5207116,d18
40283,tt5207116,d3605
40284,tt0309827,d6487
40285,tt2259306,d12628
40286,tt0124437,d16595
40287,tt1465490,d15956
40288,tt4273170,d14570
40289,tt0031894,d15482
40290,tt0068358,d8312
40291,tt0160356,d20872
40292,tt2445178,d7021
40293,tt0420136,d8571
40294,tt0070538,d6375
40295,tt1841490,d21270
40296,tt3013160,d11986
40297,tt0090627,d4483
40298,tt1437361,d16943
40299,tt1727854,d14845
40300,tt2245906,d14395
40301,tt1682187,d14192
40302,tt1364289,d16738
40303,tt3037582,d16742
40304,tt0467628,d19206
40305,tt0467628,d3664
40306,tt3627572,d14423
40307,tt0476016,d18158
40308,tt3719896,d5140
40309,tt0040589,d12969
40310,tt2106284,d19471
40311,tt4196450,d16330
40312,tt2217777,d16137
40313,tt0047119,d10185
40314,tt0053371,d10185
40315,tt3671542,d16373
40316,tt0098252,d17251
40317,tt0183965,d20332
40318,tt0276773,d11310
40319,tt0070366,d8041
40320,tt0159535,d10439
40321,tt0278291,d4127
40322,tt0278291,d2502
40323,tt0278522,d7772
40324,tt0281102,d17846
40325,tt0306855,d16248
40326,tt0287537,d8650
40327,tt0284328,d19208
40328,tt0118578,d8086
40329,tt0248617,d20180
40330,tt0300028,d16250
40331,tt0290326,d5347
40332,tt0273406,d10852
40333,tt0292740,d8085
40334,tt0305173,d13242
40335,tt0305173,d3
40336,tt0165981,d17431
40337,tt0111030,d15586
40338,tt3377548,d12212
40339,tt3019620,d13289
40340,tt1684609,d21564
40341,tt1282142,d6104
40342,tt3478140,d8945
40343,tt3625354,d14760
40344,tt4571838,d9884
40345,tt0419372,d21000
40346,tt1499201,d19645
40347,tt3801252,d16254
40348,tt3408558,d14695
40349,tt2674426,d20537
40350,tt4616014,d21637
40351,tt4663992,d7352
40352,tt5161502,d11555
40353,tt4844288,d13865
40354,tt2848324,d17080
40355,tt3892384,d11579
40356,tt3892384,d2687
40357,tt2262221,d18919
40358,tt1515195,d20397
40359,tt4366830,d20613
40360,tt4366830,d117
40361,tt2294916,d17016
40362,tt1869226,d20197
40363,tt1613040,d19390
40364,tt4426656,d7174
40365,tt0051565,d14174
40366,tt4528386,d18083
40367,tt0069007,d15864
40368,tt0073221,d7107
40369,tt3774802,d12579
40370,tt0790770,d8313
40371,tt2652118,d21715
40372,tt1712261,d12425
40373,tt2404233,d4615
40374,tt4285496,d7080
40375,tt5286444,d17885
40376,tt3499096,d19932
40377,tt4385026,d19534
40378,tt3057572,d18231
40379,tt1179933,d7478
40380,tt3300542,d5596
40381,tt2948356,d6383
40382,tt2948356,d3145
40383,tt2948356,d1653
40384,tt3553442,d9947
40385,tt3553442,d1895
40386,tt3147312,d12770
40387,tt1002563,d7342
40388,tt4871980,d5935
40389,tt3381008,d14378
40390,tt2243260,d7196
40391,tt4505830,d18460
40392,tt5073738,d21619
40393,tt5073738,d2554
40394,tt5351000,d7989
40395,tt0066963,d16669
40396,tt0066894,d9765
40397,tt0065525,d9765
40398,tt0068339,d9765
40399,tt0968712,d8767
40400,tt3596842,d14791
40401,tt0066895,d9765
40402,tt4288636,d12920
40403,tt0069847,d9765
40404,tt0809439,d18652
40405,tt0076665,d10111
40406,tt1686067,d17809
40407,tt1517095,d17223
40408,tt0114461,d16240
40409,tt3387444,d15973
40410,tt3387444,d1634
40411,tt2181941,d10467
40412,tt2665470,d6962
40413,tt0499596,d21592
40414,tt0499596,d409
40415,tt0499596,d2470
40416,tt1212007,d4978
40417,tt1212007,d1757
40418,tt1212007,d255
40419,tt2464812,d12745
40420,tt0065641,d6183
40421,tt0065641,d3164
40422,tt1718747,d14655
40423,tt1570559,d12750
40424,tt3830162,d20767
40425,tt2377132,d12405
40426,tt0400507,d21366
40427,tt3868452,d12257
40428,tt0124288,d15156
40429,tt0088263,d12462
40430,tt0119194,d19824
40431,tt2909124,d11893
40432,tt2483208,d13576
40433,tt4715470,d15652
40434,tt4219836,d19170
40435,tt4219836,d2706
40436,tt3132714,d11706
40437,tt3434010,d6229
40438,tt0442268,d16640
40439,tt5098128,d20197
40440,tt3520290,d13501
40441,tt3697946,d20474
40442,tt0108369,d11677
40443,tt0030808,d12382
40444,tt0031657,d20781
40445,tt0032153,d14209
40446,tt2318701,d12680
40447,tt2318701,d4048
40448,tt0070714,d11205
40449,tt0259602,d10961
40450,tt4085502,d14478
40451,tt3522738,d16622
40452,tt3500478,d16312
40453,tt0326722,d5403
40454,tt3676370,d12581
40455,tt3024324,d18522
40456,tt3658772,d19591
40457,tt5072542,d6077
40458,tt0096994,d8797
40459,tt0170508,d5301
40460,tt2401099,d6433
40461,tt1874513,d18689
40462,tt0430420,d4591
40463,tt4721400,d14346
40464,tt0037652,d8567
40465,tt0855761,d14871
40466,tt4447076,d13123
40467,tt4216908,d6937
40468,tt4213764,d16531
40469,tt4357368,d19093
40470,tt4120210,d10142
40471,tt3651326,d17592
40472,tt1918911,d7114
40473,tt4466336,d8698
40474,tt3715122,d17632
40475,tt3811986,d11706
40476,tt4085944,d13109
40477,tt0065524,d9765
40478,tt3484796,d6993
40479,tt5083702,d7973
40480,tt4276752,d21723
40481,tt2073693,d7932
40482,tt1552639,d13854
40483,tt1552639,d895
40484,tt0119881,d8415
40485,tt0984996,d14748
40486,tt0984996,d3787
40487,tt4699592,d6495
40488,tt1176928,d17043
40489,tt0402065,d5831
40490,tt1274636,d12974
40491,tt2216088,d17498
40492,tt0104298,d12622
40493,tt1014691,d19722
40494,tt1543883,d20594
40495,tt1543883,d1040
40496,tt3758280,d11752
40497,tt3758280,d359
40498,tt1078927,d11199
40499,tt3400060,d14099
40500,tt0326576,d4127
40501,tt0326576,d2502
40502,tt0247911,d21313
40503,tt0315632,d17846
40504,tt0332766,d20390
40505,tt0331479,d19539
40506,tt0320097,d7772
40507,tt0248216,d5402
40508,tt0341455,d21378
40509,tt0337971,d5120
40510,tt0307873,d21313
40511,tt0326983,d17856
40512,tt0326600,d19751
40513,tt0330843,d19491
40514,tt0294662,d19138
40515,tt0064132,d9765
40516,tt3148552,d8450
40517,tt4935334,d18818
40518,tt4935334,d2510
40519,tt4935334,d808
40520,tt4935334,d3824
40521,tt4935334,d2927
40522,tt4935334,d2036
40523,tt4935334,d3071
40524,tt4935334,d585
40525,tt4441422,d4202
40526,tt2904798,d11846
40527,tt3762974,d7803
40528,tt0035945,d21177
40529,tt0051184,d21177
40530,tt0051184,d1398
40531,tt0050960,d21177
40532,tt0053806,d21177
40533,tt0056121,d21177
40534,tt0370295,d6164
40535,tt0076798,d20143
40536,tt0923824,d20093
40537,tt0365653,d13608
40538,tt0226919,d11242
40539,tt0051947,d10883
40540,tt3130776,d5153
40541,tt4701426,d16253
40542,tt0068257,d10676
40543,tt3965660,d13756
40544,tt0132082,d18439
40545,tt0455583,d12101
40546,tt0203139,d16650
40547,tt1152403,d5891
40548,tt0275039,d9396
40549,tt0454953,d4754
40550,tt1241018,d9396
40551,tt0069308,d21625
40552,tt1503149,d18928
40553,tt0104787,d15116
40554,tt0339918,d7766
40555,tt4123562,d6520
40556,tt4123562,d3074
40557,tt0064552,d7315
40558,tt0117457,d17151
40559,tt0115631,d13613
40560,tt0119838,d12423
40561,tt0178821,d20006
40562,tt2501366,d17386
40563,tt0104267,d12880
40564,tt0104267,d3542
40565,tt1773741,d20530
40566,tt1244093,d11860
40567,tt0082580,d5998
40568,tt1107397,d4822
40569,tt1278153,d15867
40570,tt1068958,d10078
40571,tt1068958,d656
40572,tt0062493,d21625
40573,tt0325849,d7292
40574,tt3832096,d21057
40575,tt2585160,d18027
40576,tt5280626,d9422
40577,tt5280626,d2376
40578,tt3956642,d20559
40579,tt0020217,d14207
40580,tt0026849,d14207
40581,tt1580021,d19679
40582,tt3082854,d20633
40583,tt4431326,d4554
40584,tt0061390,d7054
40585,tt0061390,d2545
40586,tt0162926,d12105
40587,tt0057051,d11633
40588,tt0819810,d14560
40589,tt0057558,d10377
40590,tt0062334,d14165
40591,tt0062334,d3482
40592,tt0062334,d1109
40593,tt0058920,d16673
40594,tt1023345,d11801
40595,tt1540068,d18295
40596,tt1540068,d3669
40597,tt3246908,d7512
40598,tt3246908,d2441
40599,tt3246908,d2200
40600,tt1851006,d17377
40601,tt0082813,d21593
40602,tt2114358,d5430
40603,tt4920274,d11007
40604,tt0074443,d11142
40605,tt0174834,d12131
40606,tt4437212,d20387
40607,tt1480658,d6065
40608,tt1740661,d21014
40609,tt2888046,d21685
40610,tt0805184,d17736
40611,tt2391821,d9906
40612,tt1629284,d16640
40613,tt0381716,d20211
40614,tt1905010,d16654
40615,tt0910855,d4895
40616,tt0048014,d13836
40617,tt0849466,d6064
40618,tt0810082,d7306
40619,tt2276778,d17667
40620,tt0086314,d19449
40621,tt3700038,d8880
40622,tt0043622,d7313
40623,tt0043622,d3843
40624,tt0045880,d13836
40625,tt2192580,d17366
40626,tt0163871,d17274
40627,tt1626135,d17274
40628,tt0281365,d17274
40629,tt1527626,d18614
40630,tt2986122,d6523
40631,tt1267406,d9101
40632,tt0268677,d5843
40633,tt0325725,d12559
40634,tt0081340,d13061
40635,tt0081340,d310
40636,tt0040505,d21791
40637,tt1601458,d20674
40638,tt2505856,d11091
40639,tt4592572,d9846
40640,tt2571610,d21223
40641,tt3720724,d14185
40642,tt0167132,d20661
40643,tt0167132,d1344
40644,tt2250426,d14484
40645,tt2106331,d4751
40646,tt2106331,d844
40647,tt2571782,d8307
40648,tt3252998,d14029
40649,tt3543258,d21262
40650,tt3113456,d15174
40651,tt0146664,d16913
40652,tt1632544,d16309
40653,tt3726012,d16064
40654,tt0066764,d14446
40655,tt0070547,d14446
40656,tt0070547,d1825
40657,tt1276121,d6107
40658,tt0184901,d6492
40659,tt0047435,d14455
40660,tt1392888,d15886
40661,tt0075089,d9110
40662,tt0236843,d19467
40663,tt0265825,d21444
40664,tt0990443,d4125
40665,tt0134817,d14454
40666,tt0085241,d11168
40667,tt0102478,d6483
40668,tt0101927,d11463
40669,tt0119056,d13009
40670,tt0099274,d4454
40671,tt0496799,d9249
40672,tt0400905,d13832
40673,tt1700810,d21248
40674,tt1700810,d1560
40675,tt1262414,d10487
40676,tt1206014,d21900
40677,tt1376460,d19308
40678,tt2740710,d11469
40679,tt2756412,d20643
40680,tt1094162,d19264
40681,tt2368182,d7446
40682,tt1935201,d7190
40683,tt1935201,d3353
40684,tt2385006,d7519
40685,tt2988490,d11103
40686,tt3233704,d15595
40687,tt0065877,d8970
40688,tt0065877,d2981
40689,tt0065877,d1572
40690,tt5278466,d6225
40691,tt0038091,d5254
40692,tt0035531,d10356
40693,tt1525344,d10199
40694,tt2848252,d15016
40695,tt1735363,d16253
40696,tt0374848,d6611
40697,tt0340178,d10131
40698,tt0366276,d20188
40699,tt0353351,d19627
40700,tt0345043,d19135
40701,tt0371922,d5353
40702,tt0364621,d10364
40703,tt0371775,d21921
40704,tt0347416,d11012
40705,tt0369516,d10131
40706,tt0362771,d13488
40707,tt0348656,d18976
40708,tt0348656,d3602
40709,tt0382385,d18701
40710,tt0399942,d17715
40711,tt0373856,d17722
40712,tt3533916,d17532
40713,tt1587109,d20287
40714,tt0080770,d13813
40715,tt0165473,d21036
40716,tt3812366,d11024
40717,tt5377604,d17041
40718,tt0459505,d17041
40719,tt0084074,d14851
40720,tt0267736,d18691
40721,tt1857797,d14755
40722,tt0358480,d14255
40723,tt0306877,d5646
40724,tt4778106,d6479
40725,tt0128142,d8300
40726,tt0062653,d7885
40727,tt0405507,d5353
40728,tt0347332,d17857
40729,tt0422236,d13488
40730,tt0430328,d20391
40731,tt0408976,d19158
40732,tt0391274,d10131
40733,tt0415003,d17740
40734,tt0366985,d14633
40735,tt0416282,d19229
40736,tt0387989,d16062
40737,tt0368580,d17853
40738,tt0352314,d19809
40739,tt0409724,d8650
40740,tt0426075,d4302
40741,tt0435437,d4127
40742,tt0435437,d2502
40743,tt0364604,d10675
40744,tt0396563,d5541
40745,tt0418096,d14578
40746,tt0411815,d11731
40747,tt0490599,d16253
40748,tt0230613,d11268
40749,tt0302525,d11268
40750,tt0309973,d11268
40751,tt0302397,d11268
40752,tt0310118,d11268
40753,tt0360454,d16253
40754,tt0402144,d9412
40755,tt0402144,d2
40756,tt0341378,d16253
40757,tt0178812,d16253
40758,tt1218341,d16253
40759,tt0490566,d11935
40760,tt0191356,d17880
40761,tt1218342,d14533
40762,tt4694404,d7355
40763,tt4320900,d9111
40764,tt0374324,d15034
40765,tt3896100,d8807
40766,tt0424810,d15959
40767,tt0273840,d9130
40768,tt0464022,d13124
40769,tt1190710,d13124
40770,tt1379092,d13124
40771,tt4188192,d13124
40772,tt1347513,d4880
40773,tt1347513,d2122
40774,tt2515214,d5679
40775,tt4778602,d20652
40776,tt4698684,d20334
40777,tt3469284,d15026
40778,tt3399484,d10900
40779,tt2271563,d12630
40780,tt0415908,d19752
40781,tt0444781,d21313
40782,tt0456500,d19135
40783,tt0451833,d5120
40784,tt0349878,d19625
40785,tt0451803,d7772
40786,tt0475645,d14578
40787,tt0443594,d19615
40788,tt0499041,d16157
40789,tt0475627,d12488
40790,tt0454431,d21394
40791,tt0451787,d17736
40792,tt2650192,d13491
40793,tt0444849,d19136
40794,tt0444913,d14633
40795,tt0083559,d16986
40796,tt0477253,d4246
40797,tt0124811,d9392
40798,tt3482062,d11540
40799,tt0106372,d12650
40800,tt0390614,d21371
40801,tt0847510,d16611
40802,tt0118098,d9268
40803,tt0122467,d4525
40804,tt0451983,d16157
40805,tt0451919,d10846
40806,tt0415768,d5347
40807,tt0454435,d21383
40808,tt0294266,d16992
40809,tt0103741,d8308
40810,tt0428443,d10864
40811,tt0416712,d21313
40812,tt0074190,d14814
40813,tt0443708,d14560
40814,tt0077383,d6391
40815,tt0061536,d16056
40816,tt0447890,d11599
40817,tt0447890,d3607
40818,tt0294525,d11100
40819,tt0095040,d4525
40820,tt0297101,d4525
40821,tt0164564,d12953
40822,tt0079202,d7149
40823,tt0081148,d20550
40824,tt0412904,d19423
40825,tt0290031,d19423
40826,tt0347840,d7885
40827,tt0385243,d20198
40828,tt0166370,d13314
40829,tt0103132,d19536
40830,tt1557786,d9900
40831,tt0879220,d12138
40832,tt0086889,d11142
40833,tt0072648,d17837
40834,tt0106385,d21286
40835,tt0961109,d7177
40836,tt0259265,d15204
40837,tt0294548,d19409
40838,tt0400370,d16974
40839,tt0085451,d20321
40840,tt0079087,d10220
40841,tt0090998,d6966
40842,tt0228992,d6971
40843,tt0205070,d9246
40844,tt0107070,d9189
40845,tt0482987,d17244
40846,tt1073666,d19716
40847,tt0332706,d10557
40848,tt0068991,d14814
40849,tt0122591,d4525
40850,tt0057381,d16056
40851,tt0803052,d13214
40852,tt0087855,d6391
40853,tt0064781,d21244
40854,tt0469691,d17306
40855,tt0107827,d8843
40856,tt1110059,d4234
40857,tt1325619,d19435
40858,tt0440730,d21811
40859,tt0063529,d17592
40860,tt0059655,d21910
40861,tt0417096,d13856
40862,tt1261422,d11209
40863,tt0445694,d4808
40864,tt0876545,d4525
40865,tt0329632,d15700
40866,tt0390500,d21143
40867,tt0066407,d11876
40868,tt0227590,d14265
40869,tt0108338,d4525
40870,tt0117945,d6918
40871,tt1100908,d15956
40872,tt0235841,d16836
40873,tt0111555,d19624
40874,tt0064680,d20467
40875,tt0111602,d21289
40876,tt0111602,d2368
40877,tt1249443,d18902
40878,tt0115040,d15160
40879,tt0332834,d14635
40880,tt0077740,d14262
40881,tt0034076,d13836
40882,tt0126100,d10780
40883,tt0287092,d7341
40884,tt0808462,d11694
40885,tt0433770,d20590
40886,tt0215511,d9337
40887,tt0215511,d500
40888,tt0991183,d13140
40889,tt0166503,d4336
40890,tt0159290,d15956
40891,tt0460724,d21686
40892,tt0115735,d14433
40893,tt0409785,d21143
40894,tt0082182,d16205
40895,tt0262333,d17691
40896,tt0068380,d17592
40897,tt0117329,d21825
40898,tt0163591,d10918
40899,tt1586727,d21289
40900,tt1586727,d2368
40901,tt0330212,d13789
40902,tt0175581,d8593
40903,tt0400399,d22003
40904,tt1031928,d19115
40905,tt0260036,d16974
40906,tt0368726,d13234
40907,tt0390005,d13646
40908,tt0390005,d2948
40909,tt0106945,d17355
40910,tt0297899,d7836
40911,tt0810871,d10253
40912,tt0962762,d16536
40913,tt0962762,d326
40914,tt0962762,d4015
40915,tt0962762,d1468
40916,tt0962762,d3471
40917,tt0962762,d3458
40918,tt0962762,d2378
40919,tt0962762,d2205
40920,tt0962762,d2093
40921,tt0962762,d3657
40922,tt0962762,d3452
40923,tt0962762,d1472
40924,tt0962762,d2494
40925,tt0962762,d3454
40926,tt0422366,d20808
40927,tt0428608,d16302
40928,tt0443526,d11404
40929,tt1346954,d13282
40930,tt0388098,d20348
40931,tt0064407,d13722
40932,tt0200698,d12826
40933,tt0093235,d9417
40934,tt0223503,d19630
40935,tt0223503,d3585
40936,tt0329232,d9622
40937,tt0019403,d16035
40938,tt0357283,d18984
40939,tt0875130,d14623
40940,tt0875130,d3318
40941,tt0237386,d15160
40942,tt0470840,d9392
40943,tt0288092,d11403
40944,tt0229520,d19637
40945,tt0907125,d9512
40946,tt0074770,d15794
40947,tt0099995,d21910
40948,tt0971170,d19152
40949,tt0439682,d18696
40950,tt0392364,d21289
40951,tt0392364,d2368
40952,tt0068939,d20550
40953,tt0119687,d16308
40954,tt0486629,d8769
40955,tt0477038,d21142
40956,tt1120908,d5751
40957,tt0826237,d16207
40958,tt0095729,d21699
40959,tt0119795,d17402
40960,tt1560776,d7625
40961,tt0210200,d13721
40962,tt1444306,d10430
40963,tt0104239,d9045
40964,tt0407099,d4850
40965,tt0910935,d11722
40966,tt0064815,d9882
40967,tt0420077,d14067
40968,tt0757306,d5955
40969,tt0209280,d14903
40970,tt0227458,d21374
40971,tt0357169,d5608
40972,tt0114445,d17412
40973,tt1010455,d8241
40974,tt0063616,d12876
40975,tt0159948,d8374
40976,tt0195281,d17231
40977,tt0276529,d20919
40978,tt0811095,d21286
40979,tt0213595,d7116
40980,tt0020523,d21275
40981,tt0065193,d13163
40982,tt0240221,d14067
40983,tt0388544,d9193
40984,tt0819785,d10686
40985,tt0120547,d9512
40986,tt0105884,d5739
40987,tt0407339,d14830
40988,tt0060787,d21866
40989,tt3899706,d18842
40990,tt3899706,d3144
40991,tt4934296,d4410
40992,tt5311546,d14578
40993,tt0459168,d13890
40994,tt0370242,d14842
40995,tt0283242,d10879
40996,tt0056819,d5838
40997,tt0069690,d16924
40998,tt0069690,d3884
40999,tt0246425,d18782
41000,tt1441846,d15917
41001,tt0103710,d8196
41002,tt0072656,d9132
41003,tt0358947,d8384
41004,tt0075703,d16727
41005,tt1202515,d8235
41006,tt0456836,d15221
41007,tt0066826,d10857
41008,tt0092651,d16159
41009,tt0118717,d16415
41010,tt0827498,d6943
41011,tt0135169,d5461
41012,tt0491253,d7087
41013,tt0055821,d18901
41014,tt0094833,d14644
41015,tt0380249,d21157
41016,tt0260198,d11706
41017,tt0386092,d20282
41018,tt3866420,d14916
41019,tt0297856,d13234
41020,tt1786650,d14817
41021,tt0397405,d12951
41022,tt2956666,d20726
41023,tt0357608,d19085
41024,tt3644202,d20726
41025,tt1023446,d18321
41026,tt2571776,d18983
41027,tt4313216,d18983
41028,tt0051600,d5838
41029,tt0085529,d5847
41030,tt0299878,d5558
41031,tt0299878,d3894
41032,tt0496296,d11399
41033,tt0496296,d332
41034,tt0496296,d475
41035,tt0496296,d3894
41036,tt1119614,d19398
41037,tt0997062,d17826
41038,tt0461958,d5378
41039,tt1756595,d6077
41040,tt1532951,d8221
41041,tt0074573,d10668
41042,tt0345128,d4291
41043,tt0150767,d19530
41044,tt0498134,d10204
41045,tt0498134,d3667
41046,tt0436396,d16724
41047,tt0102125,d19061
41048,tt0098412,d5243
41049,tt0064729,d6350
41050,tt0070783,d9657
